setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
SOI,Liliana's Indignation,uncommon,{X}{B},B,Sorcery,0,0,0,0,0,0,0,0,Mill X cards. Target player loses 2 life for each creature card put into your graveyard this way.
SOI,Macabre Waltz,common,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Return up to two target creature cards from your graveyard to your hand, then discard a card."
SOI,Markov Dreadknight,rare,{3}{B}{B},B,Creature,"Vampire, Knight",3,3,0,0,0,0,0,"Flying\n{2}{B}, Discard a card: Put two +1/+1 counters on Markov Dreadknight."
SOI,Merciless Resolve,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, sacrifice a creature or land.\nDraw two cards."
SOI,Mindwrack Demon,mythic,{2}{B}{B},B,Creature,Demon,4,5,0,0,0,0,0,"Flying, trample\nWhen Mindwrack Demon enters the battlefield, mill four cards.\nDelirium — At the beginning of your upkeep, you lose 4 life unless there are four or more card types among cards in your graveyard."
SOI,Morkrut Necropod,uncommon,{5}{B},B,Creature,"Slug, Horror",7,7,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nWhenever Morkrut Necropod attacks or blocks, sacrifice another creature or land."
SOI,Murderous Compulsion,common,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Destroy target tapped creature.\nMadness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Olivia's Bloodsworn,uncommon,{1}{B},"B, R",Creature,"Vampire, Soldier",2,1,0,0,0,0,0,Flying\nOlivia's Bloodsworn can't block.\n{R}: Target Vampire gains haste until end of turn.
SOI,Pale Rider of Trostad,uncommon,{1}{B},B,Creature,Spirit,3,3,0,0,0,0,0,"Skulk (This creature can't be blocked by creatures with greater power.)\nWhen Pale Rider of Trostad enters the battlefield, discard a card."
SOI,Pick the Brain,uncommon,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent reveals their hand. You choose a nonland card from it and exile that card.\nDelirium — If there are four or more card types among cards in your graveyard, search that player's graveyard, hand, and library for any number of cards with the same name as the exiled card, exile those cards, then that player shuffles."
SOI,Rancid Rats,common,{1}{B},B,Creature,"Zombie, Rat",1,1,0,0,0,0,0,Skulk (This creature can't be blocked by creatures with greater power.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
SOI,Relentless Dead,mythic,{B}{B},B,Creature,Zombie,2,2,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Relentless Dead dies, you may pay {B}. If you do, return it to its owner's hand.\nWhen Relentless Dead dies, you may pay {X}. If you do, return another target Zombie creature card with mana value X from your graveyard to the battlefield."
SOI,Rottenheart Ghoul,common,{3}{B},B,Creature,Zombie,2,4,0,0,0,0,0,"When Rottenheart Ghoul dies, target player discards a card."
SOI,Sanitarium Skeleton,common,{B},B,Creature,Skeleton,1,2,0,0,0,0,0,{2}{B}: Return Sanitarium Skeleton from your graveyard to your hand.
SOI,Shamble Back,common,{B},B,Sorcery,0,0,0,0,0,0,0,0,Exile target creature card from a graveyard. Create a 2/2 black Zombie creature token. You gain 2 life.
SOI,Sinister Concoction,uncommon,{B},B,Enchantment,0,0,0,0,0,0,0,0,"{B}, Pay 1 life, Mill a card, Discard a card, Sacrifice Sinister Concoction: Destroy target creature."
SOI,Stallion of Ashmouth,common,{3}{B},B,Creature,"Nightmare, Horse",3,3,0,0,0,0,0,Delirium — {1}{B}: Stallion of Ashmouth gets +1/+1 until end of turn. Activate only if there are four or more card types among cards in your graveyard.
SOI,Stromkirk Mentor,common,{3}{B},B,Creature,"Vampire, Soldier",4,2,0,0,0,0,0,"When Stromkirk Mentor enters the battlefield, put a +1/+1 counter on another target Vampire you control."
SOI,Throttle,common,{4}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gets -4/-4 until end of turn.
SOI,To the Slaughter,rare,{2}{B},B,Instant,0,0,0,0,0,0,0,0,"Target player sacrifices a creature or planeswalker.\nDelirium — If there are four or more card types among cards in your graveyard, instead that player sacrifices a creature and a planeswalker."
SOI,Tooth Collector,uncommon,{2}{B},B,Creature,"Human, Rogue",3,2,0,0,0,0,0,"When Tooth Collector enters the battlefield, target creature an opponent controls gets -1/-1 until end of turn.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, target creature that player controls gets -1/-1 until end of turn."
SOI,Triskaidekaphobia,rare,{3}{B},B,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, choose one —\n• Each player with exactly 13 life loses the game, then each player gains 1 life.\n• Each player with exactly 13 life loses the game, then each player loses 1 life."
SOI,Twins of Maurer Estate,common,{4}{B},B,Creature,Vampire,3,5,0,0,0,0,0,"Madness {2}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Vampire Noble,common,{2}{B},B,Creature,"Vampire, Noble",3,2,0,0,0,0,0,0
SOI,Vessel of Malignity,common,{1}{B},B,Enchantment,0,0,0,0,0,0,0,0,"{1}{B}, Sacrifice Vessel of Malignity: Target opponent exiles two cards from their hand. Activate only as a sorcery."
SOI,Avacyn's Judgment,rare,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Madness {X}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)\nAvacyn's Judgment deals 2 damage divided as you choose among any number of targets. If this spell's madness cost was paid, it deals X damage divided as you choose among those permanents and/or players instead."
SOI,Bloodmad Vampire,common,{2}{R},R,Creature,"Vampire, Berserker",4,1,0,0,0,0,0,"Whenever Bloodmad Vampire deals combat damage to a player, put a +1/+1 counter on it.\nMadness {1}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Breakneck Rider // Neck Breaker,uncommon,{1}{R}{R},R,Creature,"Human, Scout, Werewolf",3,3,0,0,0,0,0,"At the beginning of each upkeep, if no spells were cast last turn, transform Breakneck Rider."
SOI,Breakneck Rider // Neck Breaker,uncommon,0,R,Creature,Werewolf,4,3,0,0,0,0,0,"Attacking creatures you control get +1/+0 and have trample.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Neck Breaker."
SOI,Burn from Within,rare,{X}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Burn from Within deals X damage to any target. If a creature is dealt damage this way, it loses indestructible until end of turn. If that creature would die this turn, exile it instead."
SOI,Convicted Killer // Branded Howler,common,{2}{R},R,Creature,"Human, Werewolf",2,2,0,0,0,0,0,"At the beginning of each upkeep, if no spells were cast last turn, transform Convicted Killer."
SOI,Convicted Killer // Branded Howler,common,0,R,Creature,Werewolf,4,4,0,0,0,0,0,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform Branded Howler."
SOI,Dance with Devils,uncommon,{3}{R},R,Instant,0,0,0,0,0,0,0,0,"Create two 1/1 red Devil creature tokens. They have ""When this creature dies, it deals 1 damage to any target."""
SOI,Devils' Playground,rare,{4}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Create four 1/1 red Devil creature tokens. They have ""When this creature dies, it deals 1 damage to any target."""
SOI,Dissension in the Ranks,uncommon,{3}{R}{R},R,Instant,0,0,0,0,0,0,0,0,Target blocking creature fights another target blocking creature.
SOI,Dual Shot,common,{R},R,Instant,0,0,0,0,0,0,0,0,Dual Shot deals 1 damage to each of up to two target creatures.
SOI,Ember-Eye Wolf,common,{1}{R},R,Creature,Wolf,1,2,0,0,0,0,0,Haste\n{1}{R}: Ember-Eye Wolf gets +2/+0 until end of turn.
SOI,Falkenrath Gorger,rare,{R},R,Creature,"Vampire, Berserker",2,1,0,0,0,0,0,"Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Fiery Temper,common,{1}{R}{R},R,Instant,0,0,0,0,0,0,0,0,"Fiery Temper deals 3 damage to any target.\nMadness {R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Flameblade Angel,rare,{4}{R}{R},R,Creature,Angel,4,4,0,0,0,0,0,"Flying\nWhenever a source an opponent controls deals damage to you or a permanent you control, you may have Flameblade Angel deal 1 damage to that source's controller."
SOI,Gatstaf Arsonists // Gatstaf Ravagers,common,{4}{R},R,Creature,"Human, Werewolf",5,4,0,0,0,0,0,"At the beginning of each upkeep, if no spells were cast last turn, transform Gatstaf Arsonists."
SOI,Gatstaf Arsonists // Gatstaf Ravagers,common,0,R,Creature,Werewolf,6,5,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Gatstaf Ravagers."
SOI,Geier Reach Bandit // Vildin-Pack Alpha,rare,{2}{R},R,Creature,"Human, Rogue, Werewolf",3,2,0,0,0,0,0,"Haste\nAt the beginning of each upkeep, if no spells were cast last turn, transform Geier Reach Bandit."
SOI,Geier Reach Bandit // Vildin-Pack Alpha,rare,0,R,Creature,Werewolf,4,3,0,0,0,0,0,"Whenever a Werewolf enters the battlefield under your control, you may transform it.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Vildin-Pack Alpha."
SOI,Geistblast,uncommon,{2}{R},"R, U",Instant,0,0,0,0,0,0,0,0,"Geistblast deals 2 damage to any target.\n{2}{U}, Exile Geistblast from your graveyard: Copy target instant or sorcery spell you control. You may choose new targets for the copy."
SOI,Gibbering Fiend,uncommon,{1}{R},R,Creature,Devil,2,1,0,0,0,0,0,"When Gibbering Fiend enters the battlefield, it deals 1 damage to each opponent.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, Gibbering Fiend deals 1 damage to that player."
SOI,Goldnight Castigator,mythic,{2}{R}{R},R,Creature,Angel,4,9,0,0,0,0,0,"Flying, haste\nIf a source would deal damage to you, it deals double that damage to you instead.\nIf a source would deal damage to Goldnight Castigator, it deals double that damage to Goldnight Castigator instead."
SOI,Harness the Storm,rare,{2}{R},R,Enchantment,0,0,0,0,0,0,0,0,"Whenever you cast an instant or sorcery spell from your hand, you may cast target card with the same name as that spell from your graveyard. (You still pay its costs.)"
SOI,Howlpack Wolf,common,{2}{R},R,Creature,Wolf,3,3,0,0,0,0,0,Howlpack Wolf can't block unless you control another Wolf or Werewolf.
SOI,Hulking Devil,common,{3}{R},R,Creature,Devil,5,2,0,0,0,0,0,0
SOI,Incorrigible Youths,uncommon,{3}{R}{R},R,Creature,Vampire,4,3,0,0,0,0,0,"Haste\nMadness {2}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Inner Struggle,uncommon,{3}{R},R,Instant,0,0,0,0,0,0,0,0,Target creature deals damage to itself equal to its power.
SOI,Insolent Neonate,common,{R},R,Creature,Vampire,1,1,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nDiscard a card, Sacrifice Insolent Neonate: Draw a card."
SOI,Kessig Forgemaster // Flameheart Werewolf,uncommon,{1}{R},R,Creature,"Human, Shaman, Werewolf",2,1,0,0,0,0,0,"Whenever Kessig Forgemaster blocks or becomes blocked by a creature, Kessig Forgemaster deals 1 damage to that creature.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Kessig Forgemaster."
SOI,Kessig Forgemaster // Flameheart Werewolf,uncommon,0,R,Creature,Werewolf,3,2,0,0,0,0,0,"Whenever Flameheart Werewolf blocks or becomes blocked by a creature, Flameheart Werewolf deals 2 damage to that creature.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Flameheart Werewolf."
SOI,Lightning Axe,uncommon,{R},R,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, discard a card or pay {5}.\nLightning Axe deals 5 damage to target creature."
SOI,Mad Prophet,uncommon,{3}{R},R,Creature,"Human, Shaman",2,2,0,0,0,0,0,"Haste\n{T}, Discard a card: Draw a card."
SOI,Magmatic Chasm,common,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,Creatures without flying can't block this turn.
SOI,Malevolent Whispers,uncommon,{3}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Gain control of target creature until end of turn. Untap that creature. It gets +2/+0 and gains haste until end of turn.\nMadness {3}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Pyre Hound,common,{3}{R},R,Creature,"Elemental, Dog",2,3,0,0,0,0,0,"Trample\nWhenever you cast an instant or sorcery spell, put a +1/+1 counter on Pyre Hound."
SOI,Ravenous Bloodseeker,uncommon,{1}{R},R,Creature,"Vampire, Berserker",1,3,0,0,0,0,0,Discard a card: Ravenous Bloodseeker gets +2/-2 until end of turn.
SOI,Reduce to Ashes,common,{4}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Reduce to Ashes deals 5 damage to target creature. If that creature would die this turn, exile it instead."
SOI,Rush of Adrenaline,common,{R},R,Instant,0,0,0,0,0,0,0,0,Target creature gets +2/+1 and gains trample until end of turn.
SOI,Sanguinary Mage,common,{1}{R},R,Creature,"Vampire, Wizard",1,3,0,0,0,0,0,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
SOI,Scourge Wolf,rare,{R}{R},R,Creature,"Wolf, Horror",2,2,0,0,0,0,0,First strike\nDelirium — Scourge Wolf has double strike as long as there are four or more card types among cards in your graveyard.
SOI,Senseless Rage,common,{1}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature\nEnchanted creature gets +2/+2.\nMadness {1}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Sin Prodder,rare,{2}{R},R,Creature,Devil,3,2,0,0,0,0,0,"Menace\nAt the beginning of your upkeep, reveal the top card of your library. Any opponent may have you put that card into your graveyard. If a player does, Sin Prodder deals damage to that player equal to that card's mana value. Otherwise, put that card into your hand."
SOI,Skin Invasion // Skin Shedder,uncommon,{R},R,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature\nEnchanted creature attacks each combat if able.\nWhen enchanted creature dies, return Skin Invasion to the battlefield transformed under your control."
SOI,Skin Invasion // Skin Shedder,uncommon,0,R,Creature,"Insect, Horror",3,4,0,0,0,0,0,0
SOI,Spiteful Motives,uncommon,{3}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,Flash (You may cast this spell any time you could cast an instant.)\nEnchant creature\nEnchanted creature gets +3/+0 and has first strike.
SOI,Stensia Masquerade,uncommon,{2}{R},R,Enchantment,0,0,0,0,0,0,0,0,"Attacking creatures you control have first strike.\nWhenever a Vampire you control deals combat damage to a player, put a +1/+1 counter on it.\nMadness {2}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
SOI,Structural Distortion,common,{3}{R},R,Sorcery,0,0,0,0,0,0,0,0,Exile target artifact or land. Structural Distortion deals 2 damage to that permanent's controller.
SOI,Tormenting Voice,common,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, discard a card.\nDraw two cards."
SOI,Ulrich's Kindred,uncommon,{2}{R},"G, R",Creature,Wolf,3,2,0,0,0,0,0,Trample\n{3}{G}: Target attacking Wolf or Werewolf gains indestructible until end of turn.
SOI,Uncaged Fury,common,{2}{R},R,Instant,0,0,0,0,0,0,0,0,Target creature gets +1/+1 and gains double strike until end of turn. (It deals both first-strike and regular combat damage.)
SOI,Vessel of Volatility,common,{1}{R},R,Enchantment,0,0,0,0,0,0,0,0,"{1}{R}, Sacrifice Vessel of Volatility: Add {R}{R}{R}{R}."
SOI,Village Messenger // Moonrise Intruder,uncommon,{R},R,Creature,"Human, Werewolf",1,1,0,0,0,0,0,"Haste\nAt the beginning of each upkeep, if no spells were cast last turn, transform Village Messenger."
SOI,Village Messenger // Moonrise Intruder,uncommon,0,R,Creature,Werewolf,2,2,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Moonrise Intruder."
SOI,Voldaren Duelist,common,{3}{R},R,Creature,"Vampire, Warrior",3,2,0,0,0,0,0,"Haste\nWhen Voldaren Duelist enters the battlefield, target creature can't block this turn."
SOI,Wolf of Devil's Breach,mythic,{3}{R}{R},R,Creature,"Elemental, Wolf",5,5,0,0,0,0,0,"Whenever Wolf of Devil's Breach attacks, you may pay {1}{R} and discard a card. If you do, Wolf of Devil's Breach deals damage to target creature or planeswalker equal to the discarded card's mana value."
SOI,Aim High,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Untap target creature. It gets +2/+2 and gains reach until end of turn. (It can block creatures with flying.)
SOI,Autumnal Gloom // Ancient of the Equinox,uncommon,{2}{G},"B, G",Enchantment,0,0,0,0,0,0,0,0,"{B}: Mill a card.\nDelirium — At the beginning of your end step, if there are four or more card types among cards in your graveyard, transform Autumnal Gloom."
SOI,Autumnal Gloom // Ancient of the Equinox,uncommon,0,"B, G",Creature,Treefolk,4,4,0,0,0,0,0,"Trample, hexproof"
SOI,Briarbridge Patrol,uncommon,{3}{G},G,Creature,"Human, Warrior",3,3,0,0,0,0,0,"Whenever Briarbridge Patrol deals damage to one or more creatures, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nAt the beginning of each end step, if you sacrificed three or more Clues this turn, you may put a creature card from your hand onto the battlefield."
SOI,Byway Courier,common,{2}{G},G,Creature,"Human, Scout",3,2,0,0,0,0,0,"When Byway Courier dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
SOI,Clip Wings,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Each opponent sacrifices a creature with flying.
SOI,Confront the Unknown,common,{G},G,Instant,0,0,0,0,0,0,0,0,"Investigate, then target creature gets +1/+1 until end of turn for each Clue you control. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
SOI,Crawling Sensation,uncommon,{2}{G},G,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, you may mill two cards.\nWhenever one or more land cards are put into your graveyard from anywhere for the first time each turn, create a 1/1 green Insect creature token."
SOI,Cryptolith Rite,rare,{1}{G},G,Enchantment,0,0,0,0,0,0,0,0,"Creatures you control have ""{T}: Add one mana of any color."""
SOI,Cult of the Waxing Moon,uncommon,{4}{G},G,Creature,"Human, Shaman",5,4,0,0,0,0,0,"Whenever a permanent you control transforms into a non-Human creature, create a 2/2 green Wolf creature token."
SOI,Deathcap Cultivator,rare,{1}{G},"B, G",Creature,"Human, Druid",2,1,0,0,0,0,0,{T}: Add {B} or {G}.\nDelirium — Deathcap Cultivator has deathtouch as long as there are four or more card types among cards in your graveyard.
SOI,Duskwatch Recruiter // Krallenhorde Howler,uncommon,{1}{G},G,Creature,"Human, Warrior, Werewolf",2,2,0,0,0,0,0,"{2}{G}: Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Duskwatch Recruiter."
SOI,Duskwatch Recruiter // Krallenhorde Howler,uncommon,0,G,Creature,Werewolf,3,3,0,0,0,0,0,"Creature spells you cast cost {1} less to cast.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Krallenhorde Howler."
SOI,Equestrian Skill,common,{3}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature\nEnchanted creature gets +3/+3.\nAs long as enchanted creature is a Human, it has trample."
SOI,Fork in the Road,common,{1}{G},G,Sorcery,0,0,0,0,0,0,0,0,Search your library for up to two basic land cards and reveal them. Put one into your hand and the other into your graveyard. Then shuffle.
SOI,Gloomwidow,uncommon,{2}{G},G,Creature,Spider,3,3,0,0,0,0,0,Reach\nGloomwidow can block only creatures with flying.
SOI,Graf Mole,uncommon,{2}{G},G,Creature,"Mole, Beast",2,4,0,0,0,0,0,"Whenever you sacrifice a Clue, you gain 3 life."
SOI,Groundskeeper,uncommon,{G},G,Creature,"Human, Druid",1,1,0,0,0,0,0,{1}{G}: Return target basic land card from your graveyard to your hand.
SOI,Hermit of the Natterknolls // Lone Wolf of the Natterknolls,uncommon,{2}{G},G,Creature,"Human, Werewolf",2,3,0,0,0,0,0,"Whenever an opponent casts a spell during your turn, draw a card.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Hermit of the Natterknolls."
SOI,Hermit of the Natterknolls // Lone Wolf of the Natterknolls,uncommon,0,G,Creature,Werewolf,3,5,0,0,0,0,0,"Whenever an opponent casts a spell during your turn, draw two cards.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Lone Wolf of the Natterknolls."
SOI,Hinterland Logger // Timber Shredder,common,{1}{G},G,Creature,"Human, Werewolf",2,1,0,0,0,0,0,"At the beginning of each upkeep, if no spells were cast last turn, transform Hinterland Logger."
SOI,Hinterland Logger // Timber Shredder,common,0,G,Creature,Werewolf,4,2,0,0,0,0,0,"Trample\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Timber Shredder."
SOI,Howlpack Resurgence,uncommon,{2}{G},G,Enchantment,0,0,0,0,0,0,0,0,Flash (You may cast this spell any time you could cast an instant.)\nEach creature you control that's a Wolf or a Werewolf gets +1/+1 and has trample.
SOI,Inexorable Blob,rare,{2}{G},G,Creature,Ooze,3,3,0,0,0,0,0,"Delirium — Whenever Inexorable Blob attacks, if there are four or more card types among cards in your graveyard, create a 3/3 green Ooze creature token that's tapped and attacking."
SOI,Intrepid Provisioner,common,{3}{G},G,Creature,"Human, Scout",3,3,0,0,0,0,0,"Trample\nWhen Intrepid Provisioner enters the battlefield, another target Human you control gets +2/+2 until end of turn."
SOI,Kessig Dire Swine,common,{4}{G}{G},G,Creature,"Boar, Horror",6,6,0,0,0,0,0,Delirium — Kessig Dire Swine has trample as long as there are four or more card types among cards in your graveyard.
SOI,Lambholt Pacifist // Lambholt Butcher,uncommon,{1}{G},G,Creature,"Human, Shaman, Werewolf",3,3,0,0,0,0,0,"Lambholt Pacifist can't attack unless you control a creature with power 4 or greater.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Lambholt Pacifist."
SOI,Lambholt Pacifist // Lambholt Butcher,uncommon,0,G,Creature,Werewolf,4,4,0,0,0,0,0,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform Lambholt Butcher."
SOI,Loam Dryad,common,{G},G,Creature,"Dryad, Horror",1,2,0,0,0,0,0,"{T}, Tap an untapped creature you control: Add one mana of any color."
SOI,Might Beyond Reason,common,{3}{G},G,Instant,0,0,0,0,0,0,0,0,Put two +1/+1 counters on target creature.\nDelirium — Put three +1/+1 counters on that creature instead if there are four or more card types among cards in your graveyard.
SOI,Moldgraf Scavenger,common,{1}{G},G,Creature,Fungus,0,4,0,0,0,0,0,Delirium — Moldgraf Scavenger gets +3/+0 as long as there are four or more card types among cards in your graveyard.
SOI,Moonlight Hunt,uncommon,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Choose target creature you don't control. Each creature you control that's a Wolf or a Werewolf deals damage equal to its power to that creature.
SOI,Obsessive Skinner,uncommon,{1}{G},G,Creature,"Human, Rogue",1,1,0,0,0,0,0,"When Obsessive Skinner enters the battlefield, put a +1/+1 counter on target creature.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, put a +1/+1 counter on target creature."
SOI,Pack Guardian,uncommon,{2}{G}{G},G,Creature,"Wolf, Spirit",4,3,0,0,0,0,0,"Flash (You may cast this spell any time you could cast an instant.)\nWhen Pack Guardian enters the battlefield, you may discard a land card. If you do, create a 2/2 green Wolf creature token."
SOI,Quilled Wolf,common,{1}{G},G,Creature,Wolf,2,2,0,0,0,0,0,{5}{G}: Quilled Wolf gets +4/+4 until end of turn.
SOI,Rabid Bite,common,{1}{G},G,Sorcery,0,0,0,0,0,0,0,0,Target creature you control deals damage equal to its power to target creature you don't control.
SOI,Root Out,common,{2}{G},G,Sorcery,0,0,0,0,0,0,0,0,"Destroy target artifact or enchantment.\nInvestigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
SOI,Sage of Ancient Lore // Werewolf of Ancient Hunger,rare,{4}{G},G,Creature,"Human, Shaman, Werewolf",*,*,0,0,0,0,0,"Sage of Ancient Lore's power and toughness are each equal to the number of cards in your hand.\nWhen Sage of Ancient Lore enters the battlefield, draw a card.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Sage of Ancient Lore."
SOI,Sage of Ancient Lore // Werewolf of Ancient Hunger,rare,0,G,Creature,Werewolf,*,*,0,0,0,0,0,"Vigilance, trample\nWerewolf of Ancient Hunger's power and toughness are each equal to the total number of cards in all players' hands.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Werewolf of Ancient Hunger."
SOI,Seasons Past,mythic,{4}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,Return any number of cards with different mana values from your graveyard to your hand. Put Seasons Past on the bottom of its owner's library.
SOI,Second Harvest,rare,{2}{G}{G},G,Instant,0,0,0,0,0,0,0,0,"For each token you control, create a token that's a copy of that permanent."
SOI,Silverfur Partisan,rare,{2}{G},G,Creature,"Wolf, Warrior",2,2,0,0,0,0,0,"Trample\nWhenever a Wolf or Werewolf you control becomes the target of an instant or sorcery spell, create a 2/2 green Wolf creature token."
SOI,Solitary Hunter // One of the Pack,common,{3}{G},G,Creature,"Human, Warrior, Werewolf",3,4,0,0,0,0,0,"At the beginning of each upkeep, if no spells were cast last turn, transform Solitary Hunter."
SOI,Solitary Hunter // One of the Pack,common,0,G,Creature,Werewolf,5,6,0,0,0,0,0,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform One of the Pack."
SOI,Soul Swallower,rare,{2}{G}{G},G,Creature,Wurm,3,3,0,0,0,0,0,"Trample\nDelirium — At the beginning of your upkeep, if there are four or more card types among cards in your graveyard, put three +1/+1 counters on Soul Swallower."
SOI,Stoic Builder,common,{2}{G},G,Creature,Human,2,3,0,0,0,0,0,"When Stoic Builder enters the battlefield, you may return target land card from your graveyard to your hand."
SOI,Thornhide Wolves,common,{4}{G},G,Creature,Wolf,4,5,0,0,0,0,0,0
SOI,Tireless Tracker,rare,{2}{G},G,Creature,"Human, Scout",3,2,0,0,0,0,0,"Landfall — Whenever a land enters the battlefield under your control, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker."
SOI,Traverse the Ulvenwald,rare,{G},G,Sorcery,0,0,0,0,0,0,0,0,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle.\nDelirium — If there are four or more card types among cards in your graveyard, instead search your library for a creature or land card, reveal it, put it into your hand, then shuffle."
SOI,Ulvenwald Hydra,mythic,{4}{G}{G},G,Creature,Hydra,*,*,0,0,0,0,0,"Reach\nUlvenwald Hydra's power and toughness are each equal to the number of lands you control.\nWhen Ulvenwald Hydra enters the battlefield, you may search your library for a land card, put it onto the battlefield tapped, then shuffle."
SOI,Ulvenwald Mysteries,uncommon,{2}{G},G,Enchantment,0,0,0,0,0,0,0,0,"Whenever a nontoken creature you control dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Clue, create a 1/1 white Human Soldier creature token."
SOI,Vessel of Nascency,common,{G},G,Enchantment,0,0,0,0,0,0,0,0,"{1}{G}, Sacrifice Vessel of Nascency: Reveal the top four cards of your library. You may put an artifact, creature, enchantment, land, or planeswalker card from among them into your hand. Put the rest into your graveyard."
SOI,Veteran Cathar,uncommon,{1}{G},"G, W",Creature,"Human, Soldier",2,2,0,0,0,0,0,{3}{W}: Target Human gains double strike until end of turn.
