setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
RIX,Jungleborn Pioneer,common,{2}{G},G,Creature,"Merfolk, Scout",2,2,0,0,0,0,0,"When Jungleborn Pioneer enters the battlefield, create a 1/1 blue Merfolk creature token with hexproof. (It can't be the target of spells or abilities your opponents control.)"
RIX,Knight of the Stampede,common,{3}{G},G,Creature,"Human, Knight",2,4,0,0,0,0,0,Dinosaur spells you cast cost {2} less to cast.
RIX,Naturalize,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Destroy target artifact or enchantment.
RIX,Orazca Frillback,common,{2}{G},G,Creature,Dinosaur,4,2,0,0,0,0,0,0
RIX,Overgrown Armasaur,common,{3}{G}{G},G,Creature,Dinosaur,4,4,0,0,0,0,0,"Enrage — Whenever Overgrown Armasaur is dealt damage, create a 1/1 green Saproling creature token."
RIX,Path of Discovery,rare,{3}{G},G,Enchantment,0,0,0,0,0,0,0,0,"Whenever a creature enters the battlefield under your control, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on the creature, then put the card back or put it into your graveyard.)"
RIX,Plummet,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Destroy target creature with flying.
RIX,Polyraptor,mythic,{6}{G}{G},G,Creature,Dinosaur,5,5,0,0,0,0,0,"Enrage — Whenever Polyraptor is dealt damage, create a token that's a copy of Polyraptor."
RIX,Strength of the Pack,uncommon,{4}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,Put two +1/+1 counters on each creature you control.
RIX,Swift Warden,uncommon,{1}{G}{G},G,Creature,"Merfolk, Warrior",3,3,0,0,0,0,0,"Flash\nWhen Swift Warden enters the battlefield, target Merfolk you control gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)"
RIX,Tendershoot Dryad,rare,{4}{G},G,Creature,Dryad,2,2,0,0,0,0,0,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\nAt the beginning of each upkeep, create a 1/1 green Saproling creature token.\nSaprolings you control get +2/+2 as long as you have the city's blessing."
RIX,Thrashing Brontodon,uncommon,{1}{G}{G},G,Creature,Dinosaur,3,4,0,0,0,0,0,"{1}, Sacrifice Thrashing Brontodon: Destroy target artifact or enchantment."
RIX,Thunderherd Migration,uncommon,{1}{G},G,Sorcery,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, reveal a Dinosaur card from your hand or pay {1}.\nSearch your library for a basic land card, put it onto the battlefield tapped, then shuffle."
RIX,Wayward Swordtooth,rare,{2}{G},G,Creature,Dinosaur,5,5,0,0,0,0,0,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\nYou may play an additional land on each of your turns.\nWayward Swordtooth can't attack or block unless you have the city's blessing."
RIX,World Shaper,rare,{3}{G},G,Creature,"Merfolk, Shaman",3,3,0,0,0,0,0,"Whenever World Shaper attacks, you may mill three cards.\nWhen World Shaper dies, return all land cards from your graveyard to the battlefield tapped."
RIX,"Angrath, the Flame-Chained",mythic,{3}{B}{R},"B, R",Planeswalker,Angrath,0,0,0,0,0,0,0,[+1]: Each opponent discards a card and loses 2 life.\n[−3]: Gain control of target creature until end of turn. Untap it. It gains haste until end of turn. Sacrifice it at the beginning of the next end step if it has mana value 3 or less.\n[−8]: Each opponent loses life equal to the number of cards in their graveyard.
RIX,Atzocan Seer,uncommon,{1}{G}{W},"G, W",Creature,"Human, Druid",2,3,0,0,0,0,0,{T}: Add one mana of any color.\nSacrifice Atzocan Seer: Return target Dinosaur card from your graveyard to your hand.
RIX,"Azor, the Lawbringer",mythic,{2}{W}{W}{U}{U},"U, W",Creature,Sphinx,6,6,0,0,0,0,0,"Flying\nWhen Azor, the Lawbringer enters the battlefield, each opponent can't cast instant or sorcery spells during that player's next turn.\nWhenever Azor attacks, you may pay {X}{W}{U}{U}. If you do, you gain X life and draw X cards."
RIX,Deadeye Brawler,uncommon,{2}{U}{B},"B, U",Creature,"Human, Pirate",2,4,0,0,0,0,0,"Deathtouch\nAscend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\nWhenever Deadeye Brawler deals combat damage to a player, if you have the city's blessing, draw a card."
RIX,Dire Fleet Neckbreaker,uncommon,{2}{B}{R},"B, R",Creature,"Orc, Pirate",3,2,0,0,0,0,0,Attacking Pirates you control get +2/+0.
RIX,"Elenda, the Dusk Rose",mythic,{2}{W}{B},"B, W",Creature,"Vampire, Knight",1,1,0,0,0,0,0,"Lifelink\nWhenever another creature dies, put a +1/+1 counter on Elenda, the Dusk Rose.\nWhen Elenda dies, create X 1/1 white Vampire creature tokens with lifelink, where X is Elenda's power."
RIX,Hadana's Climb // Winged Temple of Orazca,rare,{1}{G}{U},"G, U",Enchantment,0,0,0,0,0,0,0,0,"At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. Then if that creature has three or more +1/+1 counters on it, transform Hadana's Climb."
RIX,Hadana's Climb // Winged Temple of Orazca,rare,0,"G, U",Land,0,0,0,0,0,0,0,0,"(Transforms from Hadana's Climb.)\n{T}: Add one mana of any color.\n{1}{G}{U}, {T}: Target creature you control gains flying and gets +X/+X until end of turn, where X is its power."
RIX,"Huatli, Radiant Champion",mythic,{2}{G}{W},"G, W",Planeswalker,Huatli,0,0,0,0,0,0,0,"[+1]: Put a loyalty counter on Huatli, Radiant Champion for each creature you control.\n[−1]: Target creature gets +X/+X until end of turn, where X is the number of creatures you control.\n[−8]: You get an emblem with ""Whenever a creature enters the battlefield under your control, you may draw a card."""
RIX,"Journey to Eternity // Atzal, Cave of Eternity",rare,{1}{B}{G},"B, G",Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature you control\nWhen enchanted creature dies, return it to the battlefield under your control, then return Journey to Eternity to the battlefield transformed under your control."
RIX,"Journey to Eternity // Atzal, Cave of Eternity",rare,0,"B, G",Land,0,0,0,0,0,0,0,0,"(Transforms from Journey to Eternity.)\n{T}: Add one mana of any color.\n{3}{B}{G}, {T}: Return target creature card from your graveyard to the battlefield."
RIX,Jungle Creeper,uncommon,{1}{B}{G},"B, G",Creature,Elemental,3,3,0,0,0,0,0,{3}{B}{G}: Return Jungle Creeper from your graveyard to your hand.
RIX,"Kumena, Tyrant of Orazca",mythic,{1}{G}{U},"G, U",Creature,"Merfolk, Shaman",2,4,0,0,0,0,0,"Tap another untapped Merfolk you control: Kumena, Tyrant of Orazca can't be blocked this turn.\nTap three untapped Merfolk you control: Draw a card.\nTap five untapped Merfolk you control: Put a +1/+1 counter on each Merfolk you control."
RIX,Legion Lieutenant,uncommon,{W}{B},"B, W",Creature,"Vampire, Knight",2,2,0,0,0,0,0,Other Vampires you control get +1/+1.
RIX,Merfolk Mistbinder,uncommon,{G}{U},"G, U",Creature,"Merfolk, Shaman",2,2,0,0,0,0,0,Other Merfolk you control get +1/+1.
RIX,"Path of Mettle // Metzali, Tower of Triumph",rare,{R}{W},"R, W",Enchantment,0,0,0,0,0,0,0,0,"When Path of Mettle enters the battlefield, it deals 1 damage to each creature that doesn't have first strike, double strike, vigilance, or haste.\nWhenever you attack with at least two creatures that have first strike, double strike, vigilance, and/or haste, transform Path of Mettle."
RIX,"Path of Mettle // Metzali, Tower of Triumph",rare,0,"R, W",Land,0,0,0,0,0,0,0,0,"(Transforms from Path of Mettle.)\n{T}: Add one mana of any color.\n{1}{R}, {T}: Metzali, Tower of Triumph deals 2 damage to each opponent.\n{2}{W}, {T}: Choose a creature at random that attacked this turn. Destroy that creature."
RIX,Profane Procession // Tomb of the Dusk Rose,rare,{1}{W}{B},"B, W",Enchantment,0,0,0,0,0,0,0,0,"{3}{W}{B}: Exile target creature. Then if there are three or more cards exiled with Profane Procession, transform it."
RIX,Profane Procession // Tomb of the Dusk Rose,rare,0,"B, W",Land,0,0,0,0,0,0,0,0,"(Transforms from Profane Procession.)\n{T}: Add one mana of any color.\n{2}{W}{B}, {T}: Put a creature card exiled with this permanent onto the battlefield under your control."
RIX,Protean Raider,rare,{1}{U}{R},"R, U",Creature,"Shapeshifter, Pirate",2,2,0,0,0,0,0,"Raid — If you attacked this turn, you may have Protean Raider enter the battlefield as a copy of any creature on the battlefield."
RIX,Raging Regisaur,uncommon,{2}{R}{G},"G, R",Creature,Dinosaur,4,4,0,0,0,0,0,"Whenever Raging Regisaur attacks, it deals 1 damage to any target."
RIX,Relentless Raptor,uncommon,{R}{W},"R, W",Creature,Dinosaur,3,3,0,0,0,0,0,Vigilance\nRelentless Raptor attacks or blocks each combat if able.
RIX,Resplendent Griffin,uncommon,{1}{W}{U},"U, W",Creature,Griffin,2,2,0,0,0,0,0,"Flying\nAscend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\nWhenever Resplendent Griffin attacks, if you have the city's blessing, put a +1/+1 counter on it."
RIX,Siegehorn Ceratops,rare,{G}{W},"G, W",Creature,Dinosaur,2,2,0,0,0,0,0,"Enrage — Whenever Siegehorn Ceratops is dealt damage, put two +1/+1 counters on it. (It must survive the damage to get the counters.)"
RIX,Storm Fleet Sprinter,uncommon,{1}{U}{R},"R, U",Creature,"Human, Pirate",2,2,0,0,0,0,0,Haste\nStorm Fleet Sprinter can't be blocked.
RIX,Storm the Vault // Vault of Catlacan,rare,{2}{U}{R},"R, U",Enchantment,0,0,0,0,0,0,0,0,"Whenever one or more creatures you control deal combat damage to a player, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nAt the beginning of your end step, if you control five or more artifacts, transform Storm the Vault."
RIX,Storm the Vault // Vault of Catlacan,rare,0,"R, U",Land,0,0,0,0,0,0,0,0,(Transforms from Storm the Vault.)\n{T}: Add one mana of any color.\n{T}: Add {U} for each artifact you control.
RIX,"Zacama, Primal Calamity",mythic,{6}{R}{G}{W},"G, R, W",Creature,"Elder, Dinosaur",9,9,0,0,0,0,0,"Vigilance, reach, trample\nWhen Zacama, Primal Calamity enters the battlefield, if you cast it, untap all lands you control.\n{2}{R}: Zacama deals 3 damage to target creature.\n{2}{G}: Destroy target artifact or enchantment.\n{2}{W}: You gain 3 life."
RIX,Awakened Amalgam,rare,{4},0,"Artifact, Creature",Golem,*,*,0,0,0,0,0,Awakened Amalgam's power and toughness are each equal to the number of differently named lands you control.
RIX,Azor's Gateway // Sanctum of the Sun,mythic,{2},0,Artifact,0,0,0,0,0,0,0,0,"{1}, {T}: Draw a card, then exile a card from your hand. If cards with five or more different mana values are exiled with Azor's Gateway, you gain 5 life, untap Azor's Gateway, and transform it."
RIX,Azor's Gateway // Sanctum of the Sun,mythic,0,0,Land,0,0,0,0,0,0,0,0,"(Transforms from Azor's Gateway.)\n{T}: Add X mana of any one color, where X is your life total."
RIX,Captain's Hook,rare,{3},0,Artifact,Equipment,0,0,0,0,0,0,0,"Equipped creature gets +2/+0, has menace, and is a Pirate in addition to its other creature types.\nWhenever Captain's Hook becomes unattached from a permanent, destroy that permanent.\nEquip {1}"
RIX,Gleaming Barrier,common,{2},0,"Artifact, Creature",Wall,0,4,0,0,0,0,0,"Defender\nWhen Gleaming Barrier dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
RIX,Golden Guardian // Gold-Forge Garrison,rare,{4},0,"Artifact, Creature",Golem,4,4,0,0,0,0,0,"Defender\n{2}: Golden Guardian fights another target creature you control. When Golden Guardian dies this turn, return it to the battlefield transformed under your control."
RIX,Golden Guardian // Gold-Forge Garrison,rare,0,0,Land,0,0,0,0,0,0,0,0,"(Transforms from Golden Guardian.)\n{T}: Add two mana of any one color.\n{4}, {T}: Create a 4/4 colorless Golem artifact creature token."
RIX,The Immortal Sun,mythic,{6},0,Artifact,0,0,0,0,0,0,0,0,"Players can't activate planeswalkers' loyalty abilities.\nAt the beginning of your draw step, draw an additional card.\nSpells you cast cost {1} less to cast.\nCreatures you control get +1/+1."
RIX,Orazca Relic,common,{3},0,Artifact,0,0,0,0,0,0,0,0,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\n{T}: Add {C}.\n{T}, Sacrifice Orazca Relic: You gain 3 life and draw a card. Activate only if you have the city's blessing."
RIX,Silent Gravestone,rare,{1},0,Artifact,0,0,0,0,0,0,0,0,"Cards in graveyards can't be the targets of spells or abilities.\n{4}, {T}: Exile Silent Gravestone and all cards from all graveyards. Draw a card."
RIX,Strider Harness,common,{3},0,Artifact,Equipment,0,0,0,0,0,0,0,Equipped creature gets +1/+1 and has haste.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
RIX,Traveler's Amulet,common,{1},0,Artifact,0,0,0,0,0,0,0,0,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, put it into your hand, then shuffle."
RIX,Arch of Orazca,rare,0,0,Land,0,0,0,0,0,0,0,0,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\n{T}: Add {C}.\n{5}, {T}: Draw a card. Activate only if you have the city's blessing."
RIX,Evolving Wilds,common,0,0,Land,0,0,0,0,0,0,0,0,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
RIX,Forsaken Sanctuary,uncommon,0,"B, W",Land,0,0,0,0,0,0,0,0,Forsaken Sanctuary enters the battlefield tapped.\n{T}: Add {W} or {B}.
RIX,Foul Orchard,uncommon,0,"B, G",Land,0,0,0,0,0,0,0,0,Foul Orchard enters the battlefield tapped.\n{T}: Add {B} or {G}.
RIX,Highland Lake,uncommon,0,"R, U",Land,0,0,0,0,0,0,0,0,Highland Lake enters the battlefield tapped.\n{T}: Add {U} or {R}.
RIX,Stone Quarry,uncommon,0,"R, W",Land,0,0,0,0,0,0,0,0,Stone Quarry enters the battlefield tapped.\n{T}: Add {R} or {W}.
RIX,Woodland Stream,uncommon,0,"G, U",Land,0,0,0,0,0,0,0,0,Woodland Stream enters the battlefield tapped.\n{T}: Add {G} or {U}.
RIX,Plains,common,0,W,Land,Plains,0,0,0,0,0,0,0,({T}: Add {W}.)
RIX,Island,common,0,U,Land,Island,0,0,0,0,0,0,0,({T}: Add {U}.)
RIX,Swamp,common,0,B,Land,Swamp,0,0,0,0,0,0,0,({T}: Add {B}.)
RIX,Mountain,common,0,R,Land,Mountain,0,0,0,0,0,0,0,({T}: Add {R}.)
RIX,Forest,common,0,G,Land,Forest,0,0,0,0,0,0,0,({T}: Add {G}.)
RIX,"Vraska, Scheming Gorgon",mythic,{4}{B}{B},B,Planeswalker,Vraska,0,0,0,0,0,0,0,"[+2]: Creatures you control get +1/+0 until end of turn.\n[−3]: Destroy target creature.\n[−10]: Until end of turn, creatures you control gain deathtouch and ""Whenever this creature deals damage to an opponent, that player loses the game."""
RIX,Vampire Champion,common,{3}{B},B,Creature,"Vampire, Soldier",3,3,0,0,0,0,0,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
RIX,Vraska's Conquistador,uncommon,{1}{B},B,Creature,"Vampire, Soldier",2,1,0,0,0,0,0,"Whenever Vraska's Conquistador attacks or blocks, if you control a Vraska planeswalker, target opponent loses 2 life and you gain 2 life."
RIX,Vraska's Scorn,rare,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent loses 4 life. You may search your library and/or graveyard for a card named Vraska, Scheming Gorgon, reveal it, and put it into your hand. If you search your library this way, shuffle."
RIX,"Angrath, Minotaur Pirate",mythic,{4}{B}{R},"B, R",Planeswalker,Angrath,0,0,0,0,0,0,0,"[+2]: Angrath, Minotaur Pirate deals 1 damage to target opponent or planeswalker and each creature that player or that planeswalker's controller controls.\n[−3]: Return target Pirate card from your graveyard to the battlefield.\n[−11]: Destroy all creatures target opponent controls. Angrath, Minotaur Pirate deals damage to that player equal to their total power."
RIX,Angrath's Ambusher,uncommon,{2}{B},B,Creature,"Orc, Pirate",2,3,0,0,0,0,0,Angrath's Ambusher gets +2/+0 as long as you control an Angrath planeswalker.
RIX,Swab Goblin,common,{1}{R},R,Creature,"Goblin, Pirate",2,2,0,0,0,0,0,0
RIX,Angrath's Fury,rare,{3}{B}{R},"B, R",Sorcery,0,0,0,0,0,0,0,0,"Destroy target creature. Angrath's Fury deals 3 damage to target player or planeswalker. You may search your library and/or graveyard for a card named Angrath, Minotaur Pirate, reveal it, and put it into your hand. If you search your library this way, shuffle."
RIX,Cinder Barrens,common,0,"B, R",Land,0,0,0,0,0,0,0,0,Cinder Barrens enters the battlefield tapped.\n{T}: Add {B} or {R}.
