setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
10E,Scathe Zombies,common,{2}{B},B,Creature,Zombie,2,2,0,0,0,0,0,0
10E,Sengir Vampire,rare,{3}{B}{B},B,Creature,Vampire,4,4,0,0,0,0,0,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever a creature dealt damage by Sengir Vampire this turn dies, put a +1/+1 counter on Sengir Vampire."
10E,Severed Legion,common,{1}{B}{B},B,Creature,Zombie,2,2,0,0,0,0,0,Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
10E,Sleeper Agent,rare,{B},B,Creature,"Phyrexian, Minion",3,3,0,0,0,0,0,"When Sleeper Agent enters the battlefield, target opponent gains control of it.\nAt the beginning of your upkeep, Sleeper Agent deals 2 damage to you."
10E,Soul Feast,uncommon,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Target player loses 4 life and you gain 4 life.
10E,Spineless Thug,common,{1}{B},B,Creature,"Phyrexian, Zombie, Mercenary",2,2,0,0,0,0,0,Spineless Thug can't block.
10E,Stronghold Discipline,uncommon,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Each player loses 1 life for each creature they control.
10E,Terror,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,"Destroy target nonartifact, nonblack creature. It can't be regenerated."
10E,Thrull Surgeon,uncommon,{1}{B},B,Creature,Thrull,1,1,0,0,0,0,0,"{1}{B}, Sacrifice Thrull Surgeon: Look at target player's hand and choose a card from it. That player discards that card. Activate only as a sorcery."
10E,Underworld Dreams,rare,{B}{B}{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to that player."
10E,Unholy Strength,common,{B},B,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nEnchanted creature gets +2/+1.
10E,Vampire Bats,common,{B},B,Creature,Bat,0,1,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{B}: Vampire Bats gets +1/+0 until end of turn. Activate no more than twice each turn.
10E,Anaba Bodyguard,common,{3}{R},R,Creature,Minotaur,2,3,0,0,0,0,0,First strike (This creature deals combat damage before creatures without first strike.)
10E,Arcane Teachings,uncommon,{2}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature gets +2/+2 and has ""{T}: This creature deals 1 damage to any target."""
10E,Beacon of Destruction,rare,{3}{R}{R},R,Instant,0,0,0,0,0,0,0,0,Beacon of Destruction deals 5 damage to any target. Shuffle Beacon of Destruction into its owner's library.
10E,Blaze,uncommon,{X}{R},R,Sorcery,0,0,0,0,0,0,0,0,Blaze deals X damage to any target.
10E,Bloodfire Colossus,rare,{6}{R}{R},R,Creature,Giant,6,6,0,0,0,0,0,"{R}, Sacrifice Bloodfire Colossus: It deals 6 damage to each creature and each player."
10E,Bloodrock Cyclops,common,{2}{R},R,Creature,Cyclops,3,3,0,0,0,0,0,Bloodrock Cyclops attacks each combat if able.
10E,Bogardan Firefiend,common,{2}{R},R,Creature,"Elemental, Spirit",2,1,0,0,0,0,0,"When Bogardan Firefiend dies, it deals 2 damage to target creature."
10E,Cone of Flame,uncommon,{3}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Cone of Flame deals 1 damage to any target, 2 damage to another target, and 3 damage to a third target."
10E,Cryoclasm,uncommon,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy target Plains or Island. Cryoclasm deals 3 damage to that land's controller.
10E,Demolish,common,{3}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy target artifact or land.
10E,Dragon Roost,rare,{4}{R}{R},R,Enchantment,0,0,0,0,0,0,0,0,{5}{R}{R}: Create a 5/5 red Dragon creature token with flying. (It can't be blocked except by creatures with flying or reach.)
10E,Duct Crawler,common,{R},R,Creature,Insect,1,1,0,0,0,0,0,{1}{R}: Target creature can't block Duct Crawler this turn.
10E,Earth Elemental,uncommon,{3}{R}{R},R,Creature,Elemental,4,5,0,0,0,0,0,0
10E,Firebreathing,common,{R},R,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\n{R}: Enchanted creature gets +1/+0 until end of turn.
10E,Fists of the Anvil,common,{1}{R},R,Instant,0,0,0,0,0,0,0,0,Target creature gets +4/+0 until end of turn.
10E,Flamewave Invoker,uncommon,{2}{R},R,Creature,"Goblin, Mutant",2,2,0,0,0,0,0,{7}{R}: Flamewave Invoker deals 5 damage to target player or planeswalker.
10E,Flowstone Slide,rare,{X}{2}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,All creatures get +X/-X until end of turn.
10E,Furnace of Rath,rare,{1}{R}{R}{R},R,Enchantment,0,0,0,0,0,0,0,0,"If a source would deal damage to a permanent or player, it deals double that damage to that permanent or player instead."
10E,Furnace Whelp,uncommon,{2}{R}{R},R,Creature,Dragon,2,2,0,0,0,0,0,Flying\n{R}: Furnace Whelp gets +1/+0 until end of turn.
10E,Goblin Elite Infantry,common,{1}{R},R,Creature,"Goblin, Warrior",2,2,0,0,0,0,0,"Whenever Goblin Elite Infantry blocks or becomes blocked, it gets -1/-1 until end of turn."
10E,Goblin King,rare,{1}{R}{R},R,Creature,Goblin,2,2,0,0,0,0,0,Other Goblins get +1/+1 and have mountainwalk.
10E,Goblin Lore,uncommon,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Draw four cards, then discard three cards at random."
10E,Goblin Piker,common,{1}{R},R,Creature,"Goblin, Warrior",2,1,0,0,0,0,0,0
10E,Goblin Sky Raider,common,{2}{R},R,Creature,"Goblin, Warrior",1,2,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)
10E,Guerrilla Tactics,uncommon,{1}{R},R,Instant,0,0,0,0,0,0,0,0,"Guerrilla Tactics deals 2 damage to any target.\nWhen a spell or ability an opponent controls causes you to discard Guerrilla Tactics, Guerrilla Tactics deals 4 damage to any target."
10E,Hill Giant,common,{3}{R},R,Creature,Giant,3,3,0,0,0,0,0,0
10E,Incinerate,common,{1}{R},R,Instant,0,0,0,0,0,0,0,0,Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn.
10E,"Kamahl, Pit Fighter",rare,{4}{R}{R},R,Creature,"Human, Barbarian",6,1,0,0,0,0,0,"Haste (This creature can attack and {T} as soon as it comes under your control.)\n{T}: Kamahl, Pit Fighter deals 3 damage to any target."
10E,Lava Axe,common,{4}{R},R,Sorcery,0,0,0,0,0,0,0,0,Lava Axe deals 5 damage to target player or planeswalker.
10E,Lavaborn Muse,rare,{3}{R},R,Creature,Spirit,3,3,0,0,0,0,0,"At the beginning of each opponent's upkeep, if that player has two or fewer cards in hand, Lavaborn Muse deals 3 damage to that player."
10E,Lightning Elemental,common,{3}{R},R,Creature,Elemental,4,1,0,0,0,0,0,Haste (This creature can attack and {T} as soon as it comes under your control.)
10E,Manabarbs,rare,{3}{R},R,Enchantment,0,0,0,0,0,0,0,0,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player."
10E,Mogg Fanatic,uncommon,{R},R,Creature,Goblin,1,1,0,0,0,0,0,Sacrifice Mogg Fanatic: It deals 1 damage to any target.
10E,Orcish Artillery,uncommon,{1}{R}{R},R,Creature,"Orc, Warrior",1,3,0,0,0,0,0,{T}: Orcish Artillery deals 2 damage to any target and 3 damage to you.
10E,Prodigal Pyromancer,common,{2}{R},R,Creature,"Human, Wizard",1,1,0,0,0,0,0,{T}: Prodigal Pyromancer deals 1 damage to any target.
10E,Pyroclasm,uncommon,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,Pyroclasm deals 2 damage to each creature.
10E,Rage Weaver,uncommon,{1}{R},R,Creature,"Human, Wizard",2,1,0,0,0,0,0,{2}: Target black or green creature gains haste until end of turn. (It can attack and {T} this turn.)
10E,Raging Goblin,common,{R},R,Creature,"Goblin, Berserker",1,1,0,0,0,0,0,Haste (This creature can attack and {T} as soon as it comes under your control.)
10E,Relentless Assault,rare,{2}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase."
10E,Rock Badger,common,{4}{R},R,Creature,"Badger, Beast",3,3,0,0,0,0,0,Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.)
10E,Scoria Wurm,rare,{4}{R},R,Creature,Wurm,7,7,0,0,0,0,0,"At the beginning of your upkeep, flip a coin. If you lose the flip, return Scoria Wurm to its owner's hand."
10E,Seismic Assault,rare,{R}{R}{R},R,Enchantment,0,0,0,0,0,0,0,0,Discard a land card: Seismic Assault deals 2 damage to any target.
10E,Shatterstorm,uncommon,{2}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy all artifacts. They can't be regenerated.
10E,Shivan Dragon,rare,{4}{R}{R},R,Creature,Dragon,5,5,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{R}: Shivan Dragon gets +1/+0 until end of turn.
10E,Shivan Hellkite,rare,{5}{R}{R},R,Creature,Dragon,5,5,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{1}{R}: Shivan Hellkite deals 1 damage to any target.
10E,Shock,common,{R},R,Instant,0,0,0,0,0,0,0,0,Shock deals 2 damage to any target.
10E,Shunt,rare,{1}{R}{R},R,Instant,0,0,0,0,0,0,0,0,Change the target of target spell with a single target.
10E,Siege-Gang Commander,rare,{3}{R}{R},R,Creature,Goblin,2,2,0,0,0,0,0,"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.\n{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target."
10E,Smash,common,{2}{R},R,Instant,0,0,0,0,0,0,0,0,Destroy target artifact.\nDraw a card.
10E,Soulblast,rare,{3}{R}{R}{R},R,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, sacrifice all creatures you control.\nSoulblast deals damage to any target equal to the total power of the sacrificed creatures."
10E,Spark Elemental,uncommon,{R},R,Creature,Elemental,3,1,0,0,0,0,0,"Trample, haste (This creature can deal excess combat damage to the player or planeswalker it's attacking. This creature can attack and {T} as soon as it comes under your control.)\nAt the beginning of the end step, sacrifice Spark Elemental."
10E,Spitting Earth,common,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,Spitting Earth deals damage to target creature equal to the number of Mountains you control.
10E,"Squee, Goblin Nabob",rare,{2}{R},R,Creature,Goblin,1,1,0,0,0,0,0,"At the beginning of your upkeep, you may return Squee, Goblin Nabob from your graveyard to your hand."
10E,Stun,common,{1}{R},R,Instant,0,0,0,0,0,0,0,0,Target creature can't block this turn.\nDraw a card.
10E,Sudden Impact,uncommon,{3}{R},R,Instant,0,0,0,0,0,0,0,0,Sudden Impact deals damage to target player equal to the number of cards in that player's hand.
10E,Threaten,uncommon,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,Untap target creature and gain control of it until end of turn. That creature gains haste until end of turn. (It can attack and {T} this turn.)
10E,Thundering Giant,uncommon,{3}{R}{R},R,Creature,Giant,4,3,0,0,0,0,0,Haste (This creature can attack and {T} as soon as it comes under your control.)
10E,Uncontrollable Anger,common,{2}{R}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,Flash (You may cast this spell any time you could cast an instant.)\nEnchant creature\nEnchanted creature gets +2/+2 and attacks each combat if able.
10E,Viashino Runner,common,{3}{R},R,Creature,Viashino,3,2,0,0,0,0,0,Menace (This creature can't be blocked except by two or more creatures.)
10E,Viashino Sandscout,common,{1}{R},R,Creature,"Viashino, Scout",2,1,0,0,0,0,0,"Haste (This creature can attack and {T} as soon as it comes under your control.)\nAt the beginning of the end step, return Viashino Sandscout to its owner's hand. (Return it only if it's on the battlefield.)"
10E,Wall of Fire,uncommon,{1}{R}{R},R,Creature,Wall,0,5,0,0,0,0,0,Defender (This creature can't attack.)\n{R}: Wall of Fire gets +1/+0 until end of turn.
10E,Warp World,rare,{5}{R}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Each player shuffles all permanents they own into their library, then reveals that many cards from the top of their library. Each player puts all artifact, creature, and land cards revealed this way onto the battlefield, then does the same for enchantment cards, then puts all cards revealed this way that weren't put onto the battlefield on the bottom of their library."
10E,Abundance,rare,{2}{G}{G},G,Enchantment,0,0,0,0,0,0,0,0,"If you would draw a card, you may instead choose land or nonland and reveal cards from the top of your library until you reveal a card of the chosen kind. Put that card into your hand and put all other cards revealed this way on the bottom of your library in any order."
10E,Aggressive Urge,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Target creature gets +1/+1 until end of turn.\nDraw a card.
10E,Avatar of Might,rare,{6}{G}{G},G,Creature,Avatar,8,8,0,0,0,0,0,"If an opponent controls at least four more creatures than you, this spell costs {6} less to cast.\nTrample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)"
10E,Birds of Paradise,rare,{G},G,Creature,Bird,0,1,0,0,0,0,0,Flying\n{T}: Add one mana of any color.
10E,Blanchwood Armor,uncommon,{2}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nEnchanted creature gets +1/+1 for each Forest you control.
10E,Canopy Spider,common,{1}{G},G,Creature,Spider,1,3,0,0,0,0,0,Reach (This creature can block creatures with flying.)
10E,Civic Wayfinder,common,{2}{G},G,Creature,"Elf, Druid, Warrior",2,2,0,0,0,0,0,"When Civic Wayfinder enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle."
10E,Commune with Nature,common,{G},G,Sorcery,0,0,0,0,0,0,0,0,Look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
10E,Craw Wurm,common,{4}{G}{G},G,Creature,Wurm,6,4,0,0,0,0,0,0
10E,Creeping Mold,uncommon,{2}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,"Destroy target artifact, enchantment, or land."
10E,Elven Riders,uncommon,{3}{G}{G},G,Creature,Elf,3,3,0,0,0,0,0,Elven Riders can't be blocked except by Walls and/or creatures with flying.
10E,Elvish Berserker,common,{G},G,Creature,"Elf, Berserker",1,1,0,0,0,0,0,"Whenever Elvish Berserker becomes blocked, it gets +1/+1 until end of turn for each creature blocking it."
10E,Elvish Champion,rare,{1}{G}{G},G,Creature,Elf,2,2,0,0,0,0,0,Other Elf creatures get +1/+1 and have forestwalk. (They can't be blocked as long as defending player controls a Forest.)
10E,Elvish Piper,rare,{3}{G},G,Creature,"Elf, Shaman",1,1,0,0,0,0,0,"{G}, {T}: You may put a creature card from your hand onto the battlefield."
10E,Enormous Baloth,uncommon,{6}{G},G,Creature,Beast,7,7,0,0,0,0,0,0
10E,Femeref Archers,uncommon,{2}{G},G,Creature,"Human, Archer",2,2,0,0,0,0,0,{T}: Femeref Archers deals 4 damage to target attacking creature with flying.
10E,Gaea's Herald,rare,{1}{G},G,Creature,Elf,1,1,0,0,0,0,0,Creature spells can't be countered.
10E,Giant Growth,common,{G},G,Instant,0,0,0,0,0,0,0,0,Target creature gets +3/+3 until end of turn.
10E,Giant Spider,common,{3}{G},G,Creature,Spider,2,4,0,0,0,0,0,Reach (This creature can block creatures with flying.)
10E,Grizzly Bears,common,{1}{G},G,Creature,Bear,2,2,0,0,0,0,0,0
10E,Hunted Wumpus,uncommon,{3}{G},G,Creature,Beast,6,6,0,0,0,0,0,"When Hunted Wumpus enters the battlefield, each other player may put a creature card from their hand onto the battlefield."
10E,Hurricane,rare,{X}{G},G,Sorcery,0,0,0,0,0,0,0,0,Hurricane deals X damage to each creature with flying and each player.
10E,Joiner Adept,rare,{1}{G},G,Creature,"Elf, Druid",2,1,0,0,0,0,0,"Lands you control have ""{T}: Add one mana of any color."""
10E,Karplusan Strider,uncommon,{3}{G},G,Creature,Yeti,3,4,0,0,0,0,0,Karplusan Strider can't be the target of blue or black spells.
10E,Kavu Climber,common,{3}{G}{G},G,Creature,Kavu,3,3,0,0,0,0,0,"When Kavu Climber enters the battlefield, draw a card."
10E,Llanowar Elves,common,{G},G,Creature,"Elf, Druid",1,1,0,0,0,0,0,{T}: Add {G}.
10E,Llanowar Sentinel,common,{2}{G},G,Creature,Elf,2,3,0,0,0,0,0,"When Llanowar Sentinel enters the battlefield, you may pay {1}{G}. If you do, search your library for a card named Llanowar Sentinel, put that card onto the battlefield, then shuffle."
10E,Lure,uncommon,{1}{G}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nAll creatures able to block enchanted creature do so.
10E,Might of Oaks,rare,{3}{G},G,Instant,0,0,0,0,0,0,0,0,Target creature gets +7/+7 until end of turn.
10E,Might Weaver,uncommon,{1}{G},G,Creature,"Human, Wizard",2,1,0,0,0,0,0,{2}: Target red or white creature gains trample until end of turn. (It can deal excess combat damage to the player or planeswalker it's attacking.)
10E,"Mirri, Cat Warrior",rare,{1}{G}{G},G,Creature,"Cat, Warrior",2,3,0,0,0,0,0,"First strike, forestwalk, vigilance (This creature deals combat damage before creatures without first strike, it can't be blocked as long as defending player controls a Forest, and attacking doesn't cause this creature to tap.)"
10E,"Molimo, Maro-Sorcerer",rare,{4}{G}{G}{G},G,Creature,Elemental,*,*,0,0,0,0,0,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nMolimo, Maro-Sorcerer's power and toughness are each equal to the number of lands you control."
10E,Natural Spring,common,{3}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,Target player gains 8 life.
10E,Naturalize,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Destroy target artifact or enchantment.
10E,Overgrowth,common,{2}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant land\nWhenever enchanted land is tapped for mana, its controller adds an additional {G}{G}."
10E,Overrun,uncommon,{2}{G}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,Creatures you control get +3/+3 and gain trample until end of turn.
10E,Pincher Beetles,common,{2}{G},G,Creature,Insect,3,1,0,0,0,0,0,Shroud (This creature can't be the target of spells or abilities.)
10E,Primal Rage,uncommon,{1}{G},G,Enchantment,0,0,0,0,0,0,0,0,Creatures you control have trample. (A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)
10E,Quirion Dryad,rare,{1}{G},G,Creature,Dryad,1,1,0,0,0,0,0,"Whenever you cast a spell that's white, blue, black, or red, put a +1/+1 counter on Quirion Dryad."
10E,Rampant Growth,common,{1}{G},G,Sorcery,0,0,0,0,0,0,0,0,"Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
10E,Recollect,uncommon,{2}{G},G,Sorcery,0,0,0,0,0,0,0,0,Return target card from your graveyard to your hand.
10E,Regeneration,uncommon,{1}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\n{G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)"
10E,Rhox,rare,{4}{G}{G},G,Creature,"Rhino, Beast",5,5,0,0,0,0,0,"You may have Rhox assign its combat damage as though it weren't blocked.\n{2}{G}: Regenerate Rhox. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)"
10E,Root Maze,rare,{G},G,Enchantment,0,0,0,0,0,0,0,0,Artifacts and lands enter the battlefield tapped.
10E,Rootwalla,common,{2}{G},G,Creature,Lizard,2,2,0,0,0,0,0,{1}{G}: Rootwalla gets +2/+2 until end of turn. Activate only once each turn.
10E,Rushwood Dryad,common,{1}{G},G,Creature,Dryad,2,1,0,0,0,0,0,Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)
10E,Scion of the Wild,rare,{1}{G}{G},G,Creature,Avatar,*,*,0,0,0,0,0,Scion of the Wild's power and toughness are each equal to the number of creatures you control.
10E,Seedborn Muse,rare,{3}{G}{G},G,Creature,Spirit,2,4,0,0,0,0,0,Untap all permanents you control during each other player's untap step.
10E,Skyshroud Ranger,common,{G},G,Creature,"Elf, Ranger",1,1,0,0,0,0,0,{T}: You may put a land card from your hand onto the battlefield. Activate only as a sorcery.
10E,Spined Wurm,common,{4}{G},G,Creature,Wurm,5,4,0,0,0,0,0,0
10E,Stalking Tiger,common,{3}{G},G,Creature,Cat,3,3,0,0,0,0,0,Stalking Tiger can't be blocked by more than one creature.
10E,Stampeding Wildebeests,uncommon,{2}{G}{G},G,Creature,"Antelope, Beast",5,4,0,0,0,0,0,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nAt the beginning of your upkeep, return a green creature you control to its owner's hand."
10E,Sylvan Basilisk,uncommon,{3}{G}{G},G,Creature,Basilisk,2,4,0,0,0,0,0,"Whenever Sylvan Basilisk becomes blocked by a creature, destroy that creature."
10E,Sylvan Scrying,uncommon,{1}{G},G,Sorcery,0,0,0,0,0,0,0,0,"Search your library for a land card, reveal it, put it into your hand, then shuffle."
10E,Tangle Spider,uncommon,{4}{G}{G},G,Creature,Spider,3,4,0,0,0,0,0,Flash (You may cast this spell any time you could cast an instant.)\nReach (This creature can block creatures with flying.)
10E,Treetop Bracers,common,{1}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature gets +1/+1 and can't be blocked except by creatures with flying.
10E,Troll Ascetic,rare,{1}{G}{G},G,Creature,"Troll, Shaman",3,2,0,0,0,0,0,Hexproof (This creature can't be the target of spells or abilities your opponents control.)\n{1}{G}: Regenerate Troll Ascetic.
10E,Upwelling,rare,{3}{G},G,Enchantment,0,0,0,0,0,0,0,0,Players don't lose unspent mana as steps and phases end.
10E,Verdant Force,rare,{5}{G}{G}{G},G,Creature,Elemental,7,7,0,0,0,0,0,"At the beginning of each upkeep, create a 1/1 green Saproling creature token."
10E,Viridian Shaman,uncommon,{2}{G},G,Creature,"Elf, Shaman",2,2,0,0,0,0,0,"When Viridian Shaman enters the battlefield, destroy target artifact."
10E,Wall of Wood,common,{G},G,Creature,Wall,0,3,0,0,0,0,0,Defender (This creature can't attack.)
10E,Yavimaya Enchantress,uncommon,{2}{G},G,Creature,"Human, Druid",2,2,0,0,0,0,0,Yavimaya Enchantress gets +1/+1 for each enchantment on the battlefield.
10E,Angel's Feather,uncommon,{2},0,Artifact,0,0,0,0,0,0,0,0,"Whenever a player casts a white spell, you may gain 1 life."
10E,Bottle Gnomes,uncommon,{3},0,"Artifact, Creature",Gnome,1,3,0,0,0,0,0,Sacrifice Bottle Gnomes: You gain 3 life.
10E,Chimeric Staff,rare,{4},0,Artifact,0,0,0,0,0,0,0,0,{X}: Chimeric Staff becomes an X/X Construct artifact creature until end of turn.
10E,Chromatic Star,uncommon,{1},0,Artifact,0,0,0,0,0,0,0,0,"{1}, {T}, Sacrifice Chromatic Star: Add one mana of any color.\nWhen Chromatic Star is put into a graveyard from the battlefield, draw a card."
10E,Citanul Flute,rare,{5},0,Artifact,0,0,0,0,0,0,0,0,"{X}, {T}: Search your library for a creature card with mana value X or less, reveal it, put it into your hand, then shuffle."
10E,Coat of Arms,rare,{5},0,Artifact,0,0,0,0,0,0,0,0,"Each creature gets +1/+1 for each other creature on the battlefield that shares at least one creature type with it. (For example, if two Goblin Warriors and a Goblin Shaman are on the battlefield, each gets +2/+2.)"
10E,Colossus of Sardia,rare,{9},0,"Artifact, Creature",Golem,9,9,0,0,0,0,0,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nColossus of Sardia doesn't untap during your untap step.\n{9}: Untap Colossus of Sardia. Activate only during your upkeep.
10E,Composite Golem,uncommon,{6},"B, G, R, U, W","Artifact, Creature",Golem,4,4,0,0,0,0,0,Sacrifice Composite Golem: Add {W}{U}{B}{R}{G}.
10E,Crucible of Worlds,rare,{3},0,Artifact,0,0,0,0,0,0,0,0,You may play lands from your graveyard.
10E,Demon's Horn,uncommon,{2},0,Artifact,0,0,0,0,0,0,0,0,"Whenever a player casts a black spell, you may gain 1 life."
10E,Doubling Cube,rare,{2},0,Artifact,0,0,0,0,0,0,0,0,"{3}, {T}: Double the amount of each type of unspent mana you have."
10E,Dragon's Claw,uncommon,{2},0,Artifact,0,0,0,0,0,0,0,0,"Whenever a player casts a red spell, you may gain 1 life."
10E,Fountain of Youth,uncommon,{0},0,Artifact,0,0,0,0,0,0,0,0,"{2}, {T}: You gain 1 life."
10E,The Hive,rare,{5},0,Artifact,0,0,0,0,0,0,0,0,"{5}, {T}: Create a 1/1 colorless Insect artifact creature token with flying named Wasp. (It can't be blocked except by creatures with flying or reach.)"
10E,Howling Mine,rare,{2},0,Artifact,0,0,0,0,0,0,0,0,"At the beginning of each player's draw step, if Howling Mine is untapped, that player draws an additional card."
10E,Icy Manipulator,uncommon,{4},0,Artifact,0,0,0,0,0,0,0,0,"{1}, {T}: Tap target artifact, creature, or land."
10E,Jayemdae Tome,rare,{4},0,Artifact,0,0,0,0,0,0,0,0,"{4}, {T}: Draw a card."
10E,Juggernaut,uncommon,{4},0,"Artifact, Creature",Juggernaut,5,3,0,0,0,0,0,Juggernaut attacks each combat if able.\nJuggernaut can't be blocked by Walls.
10E,Kraken's Eye,uncommon,{2},0,Artifact,0,0,0,0,0,0,0,0,"Whenever a player casts a blue spell, you may gain 1 life."
10E,Legacy Weapon,rare,{7},"B, G, R, U, W",Artifact,0,0,0,0,0,0,0,0,"{W}{U}{B}{R}{G}: Exile target permanent.\nIf Legacy Weapon would be put into a graveyard from anywhere, reveal Legacy Weapon and shuffle it into its owner's library instead."
10E,Leonin Scimitar,uncommon,{1},0,Artifact,Equipment,0,0,0,0,0,0,0,Equipped creature gets +1/+1.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
10E,Loxodon Warhammer,rare,{3},0,Artifact,Equipment,0,0,0,0,0,0,0,Equipped creature gets +3/+0 and has trample and lifelink.\nEquip {3}
10E,Mantis Engine,uncommon,{5},0,"Artifact, Creature",Insect,3,3,0,0,0,0,0,{2}: Mantis Engine gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)\n{2}: Mantis Engine gains first strike until end of turn. (It deals combat damage before creatures without first strike.)
10E,Millstone,rare,{2},0,Artifact,0,0,0,0,0,0,0,0,"{2}, {T}: Target player mills two cards."
10E,Mind Stone,uncommon,{2},0,Artifact,0,0,0,0,0,0,0,0,"{T}: Add {C}.\n{1}, {T}, Sacrifice Mind Stone: Draw a card."
10E,Ornithopter,uncommon,{0},0,"Artifact, Creature",Thopter,0,2,0,0,0,0,0,Flying
10E,Phyrexian Vault,uncommon,{3},0,Artifact,0,0,0,0,0,0,0,0,"{2}, {T}, Sacrifice a creature: Draw a card."
10E,Pithing Needle,rare,{1},0,Artifact,0,0,0,0,0,0,0,0,"As Pithing Needle enters the battlefield, choose a card name.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities."
10E,Platinum Angel,rare,{7},0,"Artifact, Creature",Angel,4,4,0,0,0,0,0,Flying\nYou can't lose the game and your opponents can't win the game.
10E,Razormane Masticore,rare,{5},0,"Artifact, Creature",Masticore,5,5,0,0,0,0,0,"First strike (This creature deals combat damage before creatures without first strike.)\nAt the beginning of your upkeep, sacrifice Razormane Masticore unless you discard a card.\nAt the beginning of your draw step, you may have Razormane Masticore deal 3 damage to target creature."
10E,Rod of Ruin,uncommon,{4},0,Artifact,0,0,0,0,0,0,0,0,"{3}, {T}: Rod of Ruin deals 1 damage to any target."
10E,Sculpting Steel,rare,{3},0,Artifact,0,0,0,0,0,0,0,0,You may have Sculpting Steel enter the battlefield as a copy of any artifact on the battlefield.
10E,Spellbook,uncommon,{0},0,Artifact,0,0,0,0,0,0,0,0,You have no maximum hand size.
10E,Steel Golem,uncommon,{3},0,"Artifact, Creature",Golem,3,4,0,0,0,0,0,You can't cast creature spells.
