setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
NEO,"A-Nashi, Moon Sage's Scion",mythic,{1}{B}{B},B,Creature,"Rat, Ninja",3,2,0,0,0,0,0,"Ninjutsu {2}{B} ({2}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Nashi, Moon Sage's Scion deals combat damage to a player, exile the top card of each player's library. Until end of turn, you may play one of those cards. If you cast a spell this way, pay life equal to its mana value rather than paying its mana cost."
NEO,Nezumi Bladeblesser,common,{2}{B},B,Creature,"Rat, Samurai",3,2,0,0,0,0,0,Nezumi Bladeblesser has deathtouch as long as you control an artifact.\nNezumi Bladeblesser has menace as long as you control an enchantment. (It can't be blocked except by two or more creatures.)
NEO,Experimental Synthesizer,common,{R},R,Artifact,0,0,0,0,0,0,0,0,"When Experimental Synthesizer enters or leaves the battlefield, exile the top card of your library. Until end of turn, you may play that card.\n{2}{R}, Sacrifice Experimental Synthesizer: Create a 2/2 white Samurai creature token with vigilance. Activate only as a sorcery."
NEO,Explosive Entry,common,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy up to one target artifact. Put a +1/+1 counter on up to one target creature.
NEO,Explosive Singularity,mythic,{8}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, you may tap any number of untapped creatures you control. This spell costs {1} less to cast for each creature tapped this way.\nExplosive Singularity deals 10 damage to any target."
NEO,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,rare,{2}{R},R,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter.)\nI — Create a 2/2 red Goblin Shaman creature token with ""Whenever this creature attacks, create a Treasure token.""\nII — You may discard up to two cards. If you do, draw that many cards.\nIII — Exile this Saga, then return it to the battlefield transformed under your control."
NEO,Flame Discharge,uncommon,{X}{R},R,Instant,0,0,0,0,0,0,0,0,"Flame Discharge deals X damage to target creature or planeswalker. If you controlled a modified creature as you cast this spell, it deals X plus 2 damage instead. (Equipment, Auras you control, and counters are modifications.)"
NEO,Gift of Wrath,common,{3}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant artifact or creature\nAs long as enchanted permanent is a creature, it gets +2/+2 and has menace. (It can't be blocked except by two or more creatures.)\nWhen Gift of Wrath leaves the battlefield, create a 2/2 red Spirit creature token with menace."
NEO,"Goro-Goro, Disciple of Ryusei",rare,{1}{R},R,Creature,"Goblin, Samurai",2,2,0,0,0,0,0,"{R}: Creatures you control gain haste until end of turn.\n{3}{R}{R}: Create a 5/5 red Dragon Spirit creature token with flying. Activate only if you control an attacking modified creature. (Equipment, Auras you control, and counters are modifications.)"
NEO,Go-Shintai of Ancient Wars,uncommon,{2}{R},R,"Enchantment, Creature",Shrine,2,2,0,0,0,0,0,"First strike\nAt the beginning of your end step, you may pay {1}. When you do, Go-Shintai of Ancient Wars deals X damage to target player or planeswalker, where X is the number of Shrines you control."
NEO,Favor of Jukai,common,{3}{G},G,Enchantment,Aura,0,0,2,0,2,0,0,"Enchant artifact or creature\nAs long as enchanted permanent is a creature, it gets +3/+3 and has reach.\nChannel — {1}{G}, Discard Favor of Jukai: Target creature gets +3/+3 and gains reach until end of turn."
NEO,Forest,common,0,G,Land,Forest,0,0,0,0,0,0,0,({T}: Add {G}.)
NEO,Generous Visitor,uncommon,{G},G,Creature,Spirit,1,1,0,0,0,0,0,"Whenever you cast an enchantment spell, put a +1/+1 counter on target creature."
NEO,Geothermal Kami,common,{3}{G},G,Creature,Spirit,4,3,0,0,0,0,0,"When Geothermal Kami enters the battlefield, you may return an enchantment you control to its owner's hand. If you do, you gain 3 life."
NEO,Enthusiastic Mechanaut,uncommon,{U}{R},"R, U","Artifact, Creature","Goblin, Artificer",2,2,0,0,0,0,0,Flying\nArtifact spells you cast cost {1} less to cast.
NEO,Jukai Naturalist,uncommon,{G}{W},"G, W","Enchantment, Creature","Human, Monk",2,2,0,0,0,0,0,Lifelink\nEnchantment spells you cast cost {1} less to cast.
NEO,Silver-Fur Master,uncommon,{U}{B},"B, U",Creature,"Rat, Ninja",2,2,0,0,0,0,0,"Ninjutsu {U}{B} ({U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nNinjutsu abilities you activate cost {1} less to activate.\nOther Ninja and Rogue creatures you control get +1/+1."
NEO,A-Silver-Fur Master,uncommon,{U}{B},"B, U",Creature,"Rat, Ninja",2,2,0,0,0,0,0,"Ninjutsu {U/B} ({U/B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nNinjutsu abilities you activate cost {1} less to activate.\nOther Ninja and Rogue creatures you control get +1/+1."
NEO,High-Speed Hoverbike,uncommon,{2},0,Artifact,Vehicle,2,2,0,0,0,0,0,"Flash\nFlying\nWhen High-Speed Hoverbike enters the battlefield, tap up to one target creature.\nCrew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)"
NEO,Hotshot Mechanic,uncommon,{W},W,"Artifact, Creature","Fox, Pilot",2,1,0,0,0,0,0,Hotshot Mechanic crews Vehicles as though its power were 2 greater.
NEO,Imperial Oath,common,{5}{W},W,Sorcery,0,0,0,0,0,0,0,0,Create three 2/2 white Samurai creature tokens with vigilance. Scry 3.
NEO,Imperial Recovery Unit,uncommon,{2}{W},W,Artifact,Vehicle,3,4,0,0,0,0,0,"Whenever Imperial Recovery Unit attacks, return target creature or Vehicle card with mana value 2 or less from your graveyard to your hand.\nCrew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)"
NEO,Imperial Subduer,common,{2}{W},W,Creature,"Human, Samurai",3,2,3,0,3,0,0,"Whenever a Samurai or Warrior you control attacks alone, tap target creature you don't control."
NEO,Intercessor's Arrest,common,{2}{W},W,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant permanent\nEnchanted permanent can't attack, block, or crew Vehicles. Its activated abilities can't be activated unless they're mana abilities."
NEO,Invoke Justice,rare,{1}{W}{W}{W}{W},W,Sorcery,0,0,0,0,0,0,0,0,"Return target permanent card from your graveyard to the battlefield, then distribute four +1/+1 counters among any number of creatures and/or Vehicles target player controls."
NEO,Iron Apprentice,common,{1},0,"Artifact, Creature",Construct,0,0,0,0,0,0,0,"Iron Apprentice enters the battlefield with a +1/+1 counter on it.\nWhen Iron Apprentice dies, if it had counters on it, put those counters on target creature you control."
NEO,Kitsune Ace,common,{1}{W},W,Creature,"Fox, Pilot",2,2,0,0,0,0,0,"Whenever a Vehicle you control attacks, choose one —\n• That Vehicle gains first strike until end of turn.\n• Untap Kitsune Ace."
NEO,"Jin-Gitaxias, Progress Tyrant",mythic,{5}{U}{U},U,Creature,"Phyrexian, Praetor",5,5,0,0,0,0,0,"Whenever you cast an artifact, instant, or sorcery spell, copy that spell. You may choose new targets for the copy. This ability triggers only once each turn. (A copy of a permanent spell becomes a token.)\nWhenever an opponent casts an artifact, instant, or sorcery spell, counter that spell. This ability triggers only once each turn."
NEO,"Kairi, the Swirling Sky",mythic,{4}{U}{U},U,Creature,"Dragon, Spirit",6,6,0,0,0,0,0,"Flying, ward {3}\nWhen Kairi, the Swirling Sky dies, choose one —\n• Return any number of target nonland permanents with total mana value 6 or less to their owners' hands.\n• Mill six cards, then return up to two instant and/or sorcery cards from your graveyard to your hand."
NEO,March of Swirling Mist,rare,{X}{U},U,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, you may exile any number of blue cards from your hand. This spell costs {2} less to cast for each card exiled this way.\nUp to X target creatures phase out. (While they're phased out, they're treated as though they don't exist. Each one phases in before its controller untaps during their next untap step.)"
NEO,Mindlink Mech,rare,{2}{U},U,Artifact,Vehicle,4,3,0,0,0,0,0,"Flying\nWhenever Mindlink Mech becomes crewed for the first time each turn, until end of turn, Mindlink Mech becomes a copy of target nonlegendary creature that crewed it this turn, except it's 4/3, it's a Vehicle artifact in addition to its other types, and it has flying.\nCrew 1"
NEO,Mirrorshell Crab,common,{5}{U}{U},U,"Artifact, Creature",Crab,5,7,1,1,0,0,1,"Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)\nChannel — {2}{U}, Discard Mirrorshell Crab: Counter target spell or ability unless its controller pays {3}."
NEO,Mnemonic Sphere,common,{1}{U},U,Artifact,0,0,0,0,0,0,0,0,"{1}{U}, Sacrifice Mnemonic Sphere: Draw two cards.\nChannel — {U}, Discard Mnemonic Sphere: Draw a card."
NEO,Blade of the Oni,mythic,{1}{B},B,"Artifact, Creature","Equipment, Demon",3,1,0,0,0,0,0,"Menace\nEquipped creature has base power and toughness 5/5, has menace, and is a black Demon in addition to its other colors and types.\nReconfigure {2}{B}{B} ({2}{B}{B}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn't a creature.)"
NEO,Dokuchi Silencer,uncommon,{1}{B},B,Creature,"Human, Ninja",2,1,0,0,0,0,0,"Ninjutsu {1}{B} ({1}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Dokuchi Silencer deals combat damage to a player, you may discard a creature card. When you do, destroy target creature or planeswalker that player controls."
NEO,A-Dokuchi Silencer,uncommon,{1}{B},B,Creature,"Human, Ninja",2,1,0,0,0,0,0,"Ninjutsu {1}{B} ({1}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Dokuchi Silencer deals combat damage to a player, you may discard a card. When you do, destroy target creature or planeswalker that player controls."
NEO,Nezumi Prowler,uncommon,{1}{B},B,"Artifact, Creature","Rat, Ninja",3,1,0,0,0,0,0,"Ninjutsu {1}{B} ({1}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhen Nezumi Prowler enters the battlefield, target creature you control gains deathtouch and lifelink until end of turn."
NEO,A-Nezumi Prowler,uncommon,{1}{B},B,"Artifact, Creature","Rat, Ninja",3,1,0,0,0,0,0,"Ninjutsu {1}{B} ({1}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhen Nezumi Prowler enters the battlefield, put a deathtouch counter and a lifelink counter on target creature you control."
NEO,Virus Beetle,common,{1}{B},B,"Artifact, Creature",Insect,1,1,0,0,0,0,0,"When Virus Beetle enters the battlefield, each opponent discards a card."
NEO,"Heiko Yamazaki, the General",uncommon,{3}{R},R,Creature,"Human, Samurai",3,3,0,0,0,0,0,"Trample\nWhenever a Samurai or Warrior you control attacks alone, you may cast target artifact card from your graveyard this turn."
NEO,Invoke Calamity,rare,{1}{R}{R}{R}{R},R,Instant,0,0,0,0,0,0,0,0,"You may cast up to two instant and/or sorcery spells with total mana value 6 or less from your graveyard and/or hand without paying their mana costs. If those spells would be put into your graveyard, exile them instead. Exile Invoke Calamity."
NEO,Ironhoof Boar,common,{5}{R},R,"Artifact, Creature",Boar,5,4,0,0,0,0,0,"Trample, haste\nChannel — {1}{R}, Discard Ironhoof Boar: Target creature gets +3/+1 and gains trample until end of turn."
NEO,Kami of Industry,common,{4}{R},R,Creature,Spirit,3,6,0,0,0,0,0,"When Kami of Industry enters the battlefield, return target artifact card with mana value 3 or less from your graveyard to the battlefield. It gains haste. Sacrifice it at the beginning of the next end step."
NEO,Kami's Flare,common,{1}{R},R,Instant,0,0,0,4,0,4,0,0,"Kami's Flare deals 3 damage to target creature or planeswalker. Kami's Flare also deals 2 damage to that permanent's controller if you control a modified creature. (Equipment, Auras you control, and counters are modifications.)"
NEO,Kindled Fury,common,{R},R,Instant,0,0,0,0,0,0,0,0,Target creature gets +1/+0 and gains first strike until end of turn.
NEO,Go-Shintai of Boundless Vigor,uncommon,{1}{G},G,"Enchantment, Creature",Shrine,1,1,0,0,0,0,0,"Trample\nAt the beginning of your end step, you may pay {1}. When you do, put a +1/+1 counter on target Shrine for each Shrine you control."
NEO,Grafted Growth,common,{2}{G},G,Enchantment,Aura,0,0,2,0,2,0,0,"Enchant land\nWhen Grafted Growth enters the battlefield, put a +1/+1 counter on target creature or Vehicle you control.\nEnchanted land has ""{T}: Add two mana of any one color."""
NEO,Greater Tanuki,common,{4}{G}{G},G,"Enchantment, Creature",Dog,6,5,0,0,0,0,0,"Trample\nChannel — {2}{G}, Discard Greater Tanuki: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
NEO,Harmonious Emergence,common,{3}{G},G,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant land you control\nEnchanted land is a 4/5 green Spirit creature with vigilance and haste. It's still a land.\nIf enchanted land would be destroyed, instead sacrifice Harmonious Emergence and that land gains indestructible until end of turn."
NEO,Heir of the Ancient Fang,common,{2}{G},G,Creature,"Snake, Samurai",2,3,0,0,0,0,0,"Heir of the Ancient Fang enters the battlefield with a +1/+1 counter on it if you control a modified creature. (Equipment, Auras you control, and counters are modifications.)"
NEO,A-Asari Captain,uncommon,{1}{R}{W},"R, W",Creature,"Human, Samurai",2,1,0,0,0,0,0,"Trample, haste\nWhenever a Samurai or Warrior you control attacks alone, it gets +1/+0 until end of turn for each Samurai or Warrior you control."
NEO,Gloomshrieker,uncommon,{1}{B}{G},"B, G","Enchantment, Creature","Cat, Beast",2,1,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Gloomshrieker enters the battlefield, return target permanent card from your graveyard to your hand.\nIf Gloomshrieker would die, exile it instead."
NEO,Light the Way,common,{W},W,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Put a +1/+1 counter on target creature or Vehicle. Untap it.\n• Return target permanent you control to its owner's hand.
NEO,"Light-Paws, Emperor's Voice",rare,{1}{W},W,Creature,"Fox, Advisor",2,2,0,0,0,0,0,"Whenever an Aura enters the battlefield under your control, if you cast it, you may search your library for an Aura card with mana value less than or equal to that Aura and with a different name than each Aura you control, put that card onto the battlefield attached to Light-Paws, Emperor's Voice, then shuffle."
NEO,Lion Sash,rare,{1}{W},W,"Artifact, Creature","Equipment, Cat",1,1,0,0,0,0,0,"{W}: Exile target card from a graveyard. If it was a permanent card, put a +1/+1 counter on Lion Sash.\nEquipped creature gets +1/+1 for each +1/+1 counter on Lion Sash.\nReconfigure {2} ({2}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn't a creature.)"
NEO,Lucky Offering,common,{W},W,Sorcery,0,0,0,0,0,0,0,0,Destroy target artifact with mana value 3 or less. You gain 3 life.
NEO,March of Otherworldly Light,rare,{X}{W},W,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, you may exile any number of white cards from your hand. This spell costs {2} less to cast for each card exiled this way.\nExile target artifact, creature, or enchantment with mana value X or less."
NEO,Mech Hangar,uncommon,0,0,Land,0,0,0,0,0,0,0,0,"{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast a Pilot or Vehicle spell.\n{3}, {T}: Target Vehicle becomes an artifact creature until end of turn."
NEO,Mechtitan Core,rare,{2},0,Artifact,Vehicle,2,4,0,0,0,0,0,"{5}, Exile Mechtitan Core and four other artifact creatures and/or Vehicles you control: Create Mechtitan, a legendary 10/10 Construct artifact creature token with flying, vigilance, trample, lifelink, and haste that's all colors. When that token leaves the battlefield, return all cards exiled with Mechtitan Core except Mechtitan Core to the battlefield tapped under their owners' control.\nCrew 2"
NEO,Michiko's Reign of Truth // Portrait of Michiko,uncommon,{1}{W},W,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter.)\nI, II — Target creature gets +1/+1 until end of turn for each artifact and/or enchantment you control.\nIII — Exile this Saga, then return it to the battlefield transformed under your control."
NEO,Mirror Box,rare,{3},0,Artifact,0,0,0,0,0,0,0,0,"The ""legend rule"" doesn't apply to permanents you control.\nEach legendary creature you control gets +1/+1.\nEach nontoken creature you control gets +1/+1 for each other creature you control with the same name as that creature."
NEO,Mothrider Patrol,common,{W},W,Creature,"Fox, Warrior",1,1,0,0,0,0,0,"Flying\n{3}{W}, {T}: Tap target creature."
NEO,Network Terminal,common,{3},0,Artifact,0,0,0,0,0,0,0,0,"{T}: Add one mana of any color.\n{1}, {T}, Tap another untapped artifact you control: Draw a card, then discard a card."
NEO,Ninja's Kunai,common,{1},0,Artifact,Equipment,0,0,0,0,0,0,0,"Equipped creature has ""{1}, {T}, Sacrifice Ninja's Kunai: Ninja's Kunai deals 3 damage to any target.""\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)"
NEO,"Norika Yamazaki, the Poet",uncommon,{2}{W},W,Creature,"Human, Samurai",3,2,1,1,0,0,0,"Vigilance\nWhenever a Samurai or Warrior you control attacks alone, you may cast target enchantment card from your graveyard this turn."
NEO,Papercraft Decoy,common,{2},0,"Artifact, Creature",Frog,2,1,0,0,0,0,0,"When Papercraft Decoy leaves the battlefield, you may pay {2}. If you do, draw a card."
NEO,Patchwork Automaton,uncommon,{2},0,"Artifact, Creature",Construct,1,1,0,0,0,0,0,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)\nWhenever you cast an artifact spell, put a +1/+1 counter on Patchwork Automaton."
NEO,Plains,common,0,W,Land,Plains,0,0,0,0,0,0,0,({T}: Add {W}.)
NEO,Reckoner Bankbuster,rare,{2},0,Artifact,Vehicle,4,4,0,0,0,0,0,"Reckoner Bankbuster enters the battlefield with three charge counters on it.\n{2}, {T}, Remove a charge counter from Reckoner Bankbuster: Draw a card. Then if there are no charge counters on Reckoner Bankbuster, create a Treasure token and a 1/1 colorless Pilot creature token with ""This creature crews Vehicles as though its power were 2 greater.""\nCrew 3"
NEO,Regent's Authority,common,{W},W,Instant,0,0,0,0,0,0,0,0,"Target creature gets +2/+2 until end of turn. If it's an enchantment creature or legendary creature, instead put a +1/+1 counter on it and it gets +1/+1 until end of turn."
NEO,Reito Sentinel,uncommon,{3},0,"Artifact, Creature",Construct,3,3,0,0,0,0,0,"Defender\nWhen Reito Sentinel enters the battlefield, target player mills three cards. (They put the top three cards of their library into their graveyard.)\n{3}: Put target card from a graveyard on the bottom of its owner's library."
NEO,Repel the Vile,common,{3}{W},W,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Exile target creature with power 4 or greater.\n• Exile target enchantment.
NEO,Roadside Reliquary,uncommon,0,0,Land,0,0,0,0,0,0,0,0,"{T}: Add {C}.\n{2}, {T}, Sacrifice Roadside Reliquary: Draw a card if you control an artifact. Draw a card if you control an enchantment."
NEO,Runaway Trash-Bot,uncommon,{3},0,"Artifact, Creature",Construct,0,4,0,0,0,0,0,Trample\nRunaway Trash-Bot gets +1/+0 for each artifact and/or enchantment card in your graveyard.
NEO,Searchlight Companion,common,{3},0,"Artifact, Creature",Drone,1,1,0,0,0,0,0,"Flying\nWhen Searchlight Companion enters the battlefield, create a 1/1 colorless Spirit creature token."
NEO,Secluded Courtyard,uncommon,0,0,Land,0,0,0,0,0,0,0,0,"As Secluded Courtyard enters the battlefield, choose a creature type.\n{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type or activate an ability of a creature or creature card of the chosen type."
NEO,Selfless Samurai,uncommon,{1}{W},W,Creature,"Fox, Samurai",2,2,0,0,0,0,0,"Whenever a Samurai or Warrior you control attacks alone, it gains lifelink until end of turn.\nSacrifice Selfless Samurai: Another target creature you control gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)"
NEO,Seven-Tail Mentor,common,{3}{W},W,Creature,"Fox, Samurai",2,3,0,0,0,0,0,"When Seven-Tail Mentor enters the battlefield or dies, put a +1/+1 counter on target creature or Vehicle you control."
NEO,Shrine Steward,common,{5},0,"Artifact, Creature",Construct,3,2,0,0,0,0,0,"When Shrine Steward enters the battlefield, you may search your library for an Aura or Shrine card, reveal it, put it into your hand, then shuffle."
NEO,Sky-Blessed Samurai,uncommon,{6}{W},W,"Enchantment, Creature","Human, Samurai",4,4,0,0,0,0,0,This spell costs {1} less to cast for each enchantment you control.\nFlying
NEO,Mobilizer Mech,uncommon,{1}{U},U,Artifact,Vehicle,3,4,0,0,0,0,0,"Flying\nWhenever Mobilizer Mech becomes crewed, up to one other target Vehicle you control becomes an artifact creature until end of turn.\nCrew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)"
NEO,Moon-Circuit Hacker,common,{1}{U},U,"Enchantment, Creature","Human, Ninja",2,1,5,0,5,0,0,"Ninjutsu {U} ({U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever Moon-Circuit Hacker deals combat damage to a player, you may draw a card. If you do, discard a card unless Moon-Circuit Hacker entered the battlefield this turn."
NEO,Moonfolk Puzzlemaker,common,{2}{U},U,"Artifact, Creature","Moonfolk, Wizard",1,4,1,0,1,0,0,"Flying\nWhenever Moonfolk Puzzlemaker becomes tapped, scry 1."
NEO,Moonsnare Prototype,common,{U},U,Artifact,0,0,0,0,0,0,0,0,"{T}, Tap an untapped artifact or creature you control: Add {C}.\nChannel — {4}{U}, Discard Moonsnare Prototype: The owner of target nonland permanent puts it on the top or bottom of their library."
NEO,Moonsnare Specialist,common,{3}{U},U,Creature,"Human, Ninja",2,2,0,0,0,0,0,"Ninjutsu {2}{U} ({2}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhen Moonsnare Specialist enters the battlefield, return up to one target creature to its owner's hand."
NEO,Network Disruptor,common,{U},U,"Artifact, Creature","Moonfolk, Rogue",1,1,0,0,0,0,0,"Flying\nWhen Network Disruptor enters the battlefield, tap target permanent."
NEO,"Otawara, Soaring City",rare,0,U,Land,0,0,0,0,0,0,0,0,"{T}: Add {U}.\nChannel — {3}{U}, Discard Otawara, Soaring City: Return target artifact, creature, enchantment, or planeswalker to its owner's hand. This ability costs {1} less to activate for each legendary creature you control."
NEO,Planar Incision,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,"Exile target artifact or creature, then return it to the battlefield under its owner's control with a +1/+1 counter on it."
NEO,Prosperous Thief,uncommon,{2}{U},U,Creature,"Human, Ninja",3,2,0,0,0,0,0,"Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nWhenever one or more Ninja or Rogue creatures you control deal combat damage to a player, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
NEO,Reality Heist,uncommon,{5}{U}{U},U,Instant,0,0,0,0,0,0,0,0,This spell costs {1} less to cast for each artifact you control.\nLook at the top seven cards of your library. You may reveal up to two artifact cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.
NEO,Replication Specialist,uncommon,{4}{U},U,Creature,"Moonfolk, Artificer",3,4,0,0,0,0,0,"Flying\nWhenever a nontoken artifact enters the battlefield under your control, you may pay {1}{U}. If you do, create a token that's a copy of that artifact."
NEO,Saiba Trespassers,common,{4}{U},U,"Artifact, Creature","Moonfolk, Rogue",3,5,0,0,0,0,0,"Channel — {3}{U}, Discard Saiba Trespassers: Tap up to two target creatures you don't control. Those creatures don't untap during their controller's next untap step."
NEO,Short Circuit,common,{1}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Flash\nEnchant artifact or creature\nAs long as enchanted permanent is a creature, it gets -3/-0 and loses flying."
NEO,Skyswimmer Koi,common,{3}{U},U,Creature,Fish,3,3,0,0,0,0,0,"Flying\nWhenever an artifact enters the battlefield under your control, you may draw a card. If you do, discard a card."
NEO,Spell Pierce,common,{U},U,Instant,0,0,0,0,0,0,0,0,Counter target noncreature spell unless its controller pays {2}.
NEO,Suit Up,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,"Until end of turn, target creature or Vehicle becomes an artifact creature with base power and toughness 4/5.\nDraw a card."
NEO,Tamiyo's Compleation,common,{3}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Flash\nEnchant artifact, creature, or planeswalker\nWhen Tamiyo's Compleation enters the battlefield, tap enchanted permanent. If it's an Equipment, unattach it.\nEnchanted permanent loses all abilities and doesn't untap during its controller's untap step."
NEO,"Tezzeret, Betrayer of Flesh",mythic,{2}{U}{U},U,Planeswalker,Tezzeret,0,0,0,0,0,0,0,"The first activated ability of an artifact you activate each turn costs {2} less to activate.\n[+1]: Draw two cards. Then discard two cards unless you discard an artifact card.\n[−2]: Target artifact becomes an artifact creature. If it isn't a Vehicle, it has base power and toughness 4/4.\n[−6]: You get an emblem with ""Whenever an artifact you control becomes tapped, draw a card."""
NEO,The Modern Age // Vector Glider,common,{1}{U},U,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter.)\nI, II — Draw a card, then discard a card.\nIII — Exile this Saga, then return it to the battlefield transformed under your control."
NEO,The Reality Chip,rare,{1}{U},U,"Artifact, Creature","Equipment, Jellyfish",0,4,0,0,0,0,0,"You may look at the top card of your library any time.\nAs long as The Reality Chip is attached to a creature, you may play lands and cast spells from the top of your library.\nReconfigure {2}{U} ({2}{U}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn't a creature.)"
NEO,Assassin's Ink,uncommon,{2}{B}{B},B,Instant,0,0,0,0,0,0,0,0,This spell costs {1} less to cast if you control an artifact and {1} less to cast if you control an enchantment.\nDestroy target creature or planeswalker.
NEO,Clawing Torment,common,{B},B,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant artifact or creature\nAs long as enchanted permanent is a creature, it gets -1/-1 and can't block.\nEnchanted permanent has ""At the beginning of your upkeep, you lose 1 life."""
NEO,Debt to the Kami,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Target opponent exiles a creature they control.\n• Target opponent exiles an enchantment they control.
NEO,Enormous Energy Blade,uncommon,{2}{B},B,Artifact,Equipment,0,0,0,0,0,0,0,"Equipped creature gets +4/+0.\nWhenever Enormous Energy Blade becomes attached to a creature, tap that creature.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)"
NEO,Invoke Despair,rare,{1}{B}{B}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent sacrifices a creature. If they can't, they lose 2 life and you draw a card. Then repeat this process for an enchantment and a planeswalker."
NEO,Kaito's Pursuit,common,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,Target player discards two cards. Ninjas and Rogues you control gain menace until end of turn. (They can't be blocked except by two or more creatures.)
NEO,Lethal Exploit,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,"Target creature gets -2/-2 until end of turn. It gets an additional -1/-1 until end of turn for each modified creature you controlled as you cast this spell. (Equipment, Auras you control, and counters are modifications.)"
NEO,Life of Toshiro Umezawa // Memory of Toshiro,uncommon,{1}{B},B,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter.)\nI, II — Choose one —\n• Target creature gets +2/+2 until end of turn.\n• Target creature gets -1/-1 until end of turn.\n• You gain 2 life.\nIII — Exile this Saga, then return it to the battlefield transformed under your control."
NEO,The Long Reach of Night // Animus of Night's Reach,uncommon,{3}{B},B,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter.)\nI, II — Each opponent sacrifices a creature unless they discard a card.\nIII — Exile this Saga, then return it to the battlefield transformed under your control."
NEO,Malicious Malfunction,uncommon,{1}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"All creatures get -2/-2 until end of turn. If a creature would die this turn, exile it instead."
NEO,March of Wretched Sorrow,rare,{X}{B},B,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, you may exile any number of black cards from your hand. This spell costs {2} less to cast for each card exiled this way.\nMarch of Wretched Sorrow deals X damage to target creature or planeswalker and you gain X life."
